eventID,decimalLatitude,decimalLongitude,eventDate,measurementID,measurementType,measurementTypeID,measurementValue,measurementUnit,measurementUnitID
GoA2019_Stn1:cast1:niskin:150:T444,48.30116666666667,-128.52266666666668,2019-02-18T21:30:00Z,GoA2019_Stn1:cast1:niskin:150:T444:phe,phaeopigments,http://vocab.nerc.ac.uk/collection/P01/current/PHAEZZXX/,0.022033157688888888,mg/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/
GoA2019_Stn2:cast1:niskin:0:T255,48.18333333333333,-129.91666666666666,2019-02-19T07:05:00Z,GoA2019_Stn2:cast1:niskin:0:T255:chl,chlorophyll a,http://vocab.nerc.ac.uk/collection/P01/current/CPHLHPP1/,0.3680654222222222,mg/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/
GoA2019_Stn2:cast1:niskin:0:T255,48.18333333333333,-129.91666666666666,2019-02-19T07:05:00Z,GoA2019_Stn2:cast1:niskin:0:T255:phe,phaeopigments,http://vocab.nerc.ac.uk/collection/P01/current/PHAEZZXX/,0.4821910869333333,mg/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/
GoA2019_Stn2:cast1:niskin:25:T844,48.18333333333333,-129.91666666666666,2019-02-19T07:05:00Z,GoA2019_Stn2:cast1:niskin:25:T844:chl,chlorophyll a,http://vocab.nerc.ac.uk/collection/P01/current/CPHLHPP1/,0.36552703999999997,mg/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/
GoA2019_Stn2:cast1:niskin:25:T844,48.18333333333333,-129.91666666666666,2019-02-19T07:05:00Z,GoA2019_Stn2:cast1:niskin:25:T844:phe,phaeopigments,http://vocab.nerc.ac.uk/collection/P01/current/PHAEZZXX/,0.4416785066666665,mg/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/
GoA2019_Stn2:cast1:niskin:50:T831,48.18333333333333,-129.91666666666666,2019-02-19T07:05:00Z,GoA2019_Stn2:cast1:niskin:50:T831:chl,chlorophyll a,http://vocab.nerc.ac.uk/collection/P01/current/CPHLHPP1/,0.5491366874074074,mg/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/
GoA2019_Stn2:cast1:niskin:50:T831,48.18333333333333,-129.91666666666666,2019-02-19T07:05:00Z,GoA2019_Stn2:cast1:niskin:50:T831:phe,phaeopigments,http://vocab.nerc.ac.uk/collection/P01/current/PHAEZZXX/,0.19349241552592583,mg/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/
GoA2019_Stn2:cast1:niskin:75:T59,48.18333333333333,-129.91666666666666,2019-02-19T07:05:00Z,GoA2019_Stn2:cast1:niskin:75:T59:chl,chlorophyll a,http://vocab.nerc.ac.uk/collection/P01/current/CPHLHPP1/,0.30799037629629633,mg/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/
GoA2019_Stn2:cast1:niskin:75:T59,48.18333333333333,-129.91666666666666,2019-02-19T07:05:00Z,GoA2019_Stn2:cast1:niskin:75:T59:phe,phaeopigments,http://vocab.nerc.ac.uk/collection/P01/current/PHAEZZXX/,0.4104225602370369,mg/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/
GoA2019_Stn2:cast1:niskin:100:T422,48.18333333333333,-129.91666666666666,2019-02-19T07:05:00Z,GoA2019_Stn2:cast1:niskin:100:T422:chl,chlorophyll a,http://vocab.nerc.ac.uk/collection/P01/current/CPHLHPP1/,0.2944523377777778,mg/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/
GoA2019_Stn2:cast1:niskin:100:T422,48.18333333333333,-129.91666666666666,2019-02-19T07:05:00Z,GoA2019_Stn2:cast1:niskin:100:T422:phe,phaeopigments,http://vocab.nerc.ac.uk/collection/P01/current/PHAEZZXX/,0.48943393754074066,mg/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/
GoA2019_Stn2:cast1:niskin:150:T839,48.18333333333333,-129.91666666666666,2019-02-19T07:05:00Z,GoA2019_Stn2:cast1:niskin:150:T839:chl,chlorophyll a,http://vocab.nerc.ac.uk/collection/P01/current/CPHLHPP1/,0.0118457837037037,mg/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/
GoA2019_Stn2:cast1:niskin:150:T839,48.18333333333333,-129.91666666666666,2019-02-19T07:05:00Z,GoA2019_Stn2:cast1:niskin:150:T839:phe,phaeopigments,http://vocab.nerc.ac.uk/collection/P01/current/PHAEZZXX/,0.002504537125925927,mg/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/
GoA2019_Stn3:cast1:niskin:0:T265,47.666666666666664,-136.99666666666667,2019-02-21T08:21:00Z,GoA2019_Stn3:cast1:niskin:0:T265:chl,chlorophyll a,http://vocab.nerc.ac.uk/collection/P01/current/CPHLHPP1/,0.46706232888888893,mg/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/
GoA2019_Stn3:cast1:niskin:0:T265,47.666666666666664,-136.99666666666667,2019-02-21T08:21:00Z,GoA2019_Stn3:cast1:niskin:0:T265:phe,phaeopigments,http://vocab.nerc.ac.uk/collection/P01/current/PHAEZZXX/,0.33476184746666654,mg/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/
GoA2019_Stn3:cast1:niskin:25:T504,47.666666666666664,-136.99666666666667,2019-02-21T08:21:00Z,GoA2019_Stn3:cast1:niskin:25:T504:chl,chlorophyll a,http://vocab.nerc.ac.uk/collection/P01/current/CPHLHPP1/,0.2732286419753086,mg/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/
GoA2019_Stn3:cast1:niskin:25:T504,47.666666666666664,-136.99666666666667,2019-02-21T08:21:00Z,GoA2019_Stn3:cast1:niskin:25:T504:phe,phaeopigments,http://vocab.nerc.ac.uk/collection/P01/current/PHAEZZXX/,0.5358454360493828,mg/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/
GoA2019_Stn3:cast1:niskin:50:T904,47.666666666666664,-136.99666666666667,2019-02-21T08:21:00Z,GoA2019_Stn3:cast1:niskin:50:T904:chl,chlorophyll a,http://vocab.nerc.ac.uk/collection/P01/current/CPHLHPP1/,0.4146024296296297,mg/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/
GoA2019_Stn3:cast1:niskin:50:T904,47.666666666666664,-136.99666666666667,2019-02-21T08:21:00Z,GoA2019_Stn3:cast1:niskin:50:T904:phe,phaeopigments,http://vocab.nerc.ac.uk/collection/P01/current/PHAEZZXX/,0.4509012954074074,mg/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/
GoA2019_Stn3:cast1:niskin:75:T243,47.666666666666664,-136.99666666666667,2019-02-21T08:21:00Z,GoA2019_Stn3:cast1:niskin:75:T243:chl,chlorophyll a,http://vocab.nerc.ac.uk/collection/P01/current/CPHLHPP1/,0.36045027555555553,mg/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/
GoA2019_Stn3:cast1:niskin:75:T243,47.666666666666664,-136.99666666666667,2019-02-21T08:21:00Z,GoA2019_Stn3:cast1:niskin:75:T243:phe,phaeopigments,http://vocab.nerc.ac.uk/collection/P01/current/PHAEZZXX/,0.47097143751111115,mg/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/
GoA2019_Stn3:cast1:niskin:100:T491,47.666666666666664,-136.99666666666667,2019-02-21T08:21:00Z,GoA2019_Stn3:cast1:niskin:100:T491:chl,chlorophyll a,http://vocab.nerc.ac.uk/collection/P01/current/CPHLHPP1/,0.20476283259259256,mg/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/
GoA2019_Stn3:cast1:niskin:100:T491,47.666666666666664,-136.99666666666667,2019-02-21T08:21:00Z,GoA2019_Stn3:cast1:niskin:100:T491:phe,phaeopigments,http://vocab.nerc.ac.uk/collection/P01/current/PHAEZZXX/,0.2481691685925926,mg/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/
GoA2019_Stn3:cast1:niskin:150:T469,47.666666666666664,-136.99666666666667,2019-02-21T08:21:00Z,GoA2019_Stn3:cast1:niskin:150:T469:chl,chlorophyll a,http://vocab.nerc.ac.uk/collection/P01/current/CPHLHPP1/,0.008461274074074076,mg/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/
GoA2019_Stn3:cast1:niskin:150:T469,47.666666666666664,-136.99666666666667,2019-02-21T08:21:00Z,GoA2019_Stn3:cast1:niskin:150:T469:phe,phaeopigments,http://vocab.nerc.ac.uk/collection/P01/current/PHAEZZXX/,0.02831142305185185,mg/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/
GoA2019_Stn4:cast1:niskin:0:T400,47.66166666666667,-138.5,2019-02-21T18:30:00Z,GoA2019_Stn4:cast1:niskin:0:T400:chl,chlorophyll a,http://vocab.nerc.ac.uk/collection/P01/current/CPHLHPP1/,0.5313680118518519,mg/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/
GoA2019_Stn4:cast1:niskin:0:T400,47.66166666666667,-138.5,2019-02-21T18:30:00Z,GoA2019_Stn4:cast1:niskin:0:T400:phe,phaeopigments,http://vocab.nerc.ac.uk/collection/P01/current/PHAEZZXX/,0.21753935644444441,mg/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/
GoA2019_Stn4:cast1:niskin:25:T65,47.66166666666667,-138.5,2019-02-21T18:30:00Z,GoA2019_Stn4:cast1:niskin:25:T65:chl,chlorophyll a,http://vocab.nerc.ac.uk/collection/P01/current/CPHLHPP1/,0.5863662933333332,mg/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/
GoA2019_Stn4:cast1:niskin:25:T65,47.66166666666667,-138.5,2019-02-21T18:30:00Z,GoA2019_Stn4:cast1:niskin:25:T65:phe,phaeopigments,http://vocab.nerc.ac.uk/collection/P01/current/PHAEZZXX/,0.24505541973333336,mg/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/
GoA2019_Stn4:cast1:niskin:50:T810,47.66166666666667,-138.5,2019-02-21T18:30:00Z,GoA2019_Stn4:cast1:niskin:50:T810:chl,chlorophyll a,http://vocab.nerc.ac.uk/collection/P01/current/CPHLHPP1/,0.6549026133333334,mg/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/
GoA2019_Stn4:cast1:niskin:50:T810,47.66166666666667,-138.5,2019-02-21T18:30:00Z,GoA2019_Stn4:cast1:niskin:50:T810:phe,phaeopigments,http://vocab.nerc.ac.uk/collection/P01/current/PHAEZZXX/,0.1253960817777777,mg/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/
GoA2019_Stn4:cast1:niskin:75:T222,47.66166666666667,-138.5,2019-02-21T18:30:00Z,GoA2019_Stn4:cast1:niskin:75:T222:chl,chlorophyll a,http://vocab.nerc.ac.uk/collection/P01/current/CPHLHPP1/,0.4628316918518519,mg/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/
GoA2019_Stn4:cast1:niskin:75:T222,47.66166666666667,-138.5,2019-02-21T18:30:00Z,GoA2019_Stn4:cast1:niskin:75:T222:phe,phaeopigments,http://vocab.nerc.ac.uk/collection/P01/current/PHAEZZXX/,0.40356892823703694,mg/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/
GoA2019_Stn4:cast1:niskin:100:T289,47.66166666666667,-138.5,2019-02-21T18:30:00Z,GoA2019_Stn4:cast1:niskin:100:T289:chl,chlorophyll a,http://vocab.nerc.ac.uk/collection/P01/current/CPHLHPP1/,0.11591945481481476,mg/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/
GoA2019_Stn4:cast1:niskin:100:T289,47.66166666666667,-138.5,2019-02-21T18:30:00Z,GoA2019_Stn4:cast1:niskin:100:T289:phe,phaeopigments,http://vocab.nerc.ac.uk/collection/P01/current/PHAEZZXX/,0.12534531413333339,mg/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/
GoA2019_Stn4:cast1:niskin:150:T486,47.66166666666667,-138.5,2019-02-21T18:30:00Z,GoA2019_Stn4:cast1:niskin:150:T486:chl,chlorophyll a,http://vocab.nerc.ac.uk/collection/P01/current/CPHLHPP1/,0.006769019259259265,mg/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/
GoA2019_Stn4:cast1:niskin:150:T486,47.66166666666667,-138.5,2019-02-21T18:30:00Z,GoA2019_Stn4:cast1:niskin:150:T486:phe,phaeopigments,http://vocab.nerc.ac.uk/collection/P01/current/PHAEZZXX/,0.036281943229629625,mg/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/
GoA2019_Stn5:cast1:niskin:0:T485,47.666666666666664,-140,2019-02-22T07:00:00Z,GoA2019_Stn5:cast1:niskin:0:T485:chl,chlorophyll a,http://vocab.nerc.ac.uk/collection/P01/current/CPHLHPP1/,0.39344924444444446,mg/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/
GoA2019_Stn5:cast1:niskin:0:T485,47.666666666666664,-140,2019-02-22T07:00:00Z,GoA2019_Stn5:cast1:niskin:0:T485:phe,phaeopigments,http://vocab.nerc.ac.uk/collection/P01/current/PHAEZZXX/,0.4541165795555554,mg/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/
GoA2019_Stn5:cast1:niskin:25:T471,47.666666666666664,-140,2019-02-22T07:00:00Z,GoA2019_Stn5:cast1:niskin:25:T471:chl,chlorophyll a,http://vocab.nerc.ac.uk/collection/P01/current/CPHLHPP1/,0.3257590518518518,mg/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/
GoA2019_Stn5:cast1:niskin:25:T471,47.666666666666664,-140,2019-02-22T07:00:00Z,GoA2019_Stn5:cast1:niskin:25:T471:phe,phaeopigments,http://vocab.nerc.ac.uk/collection/P01/current/PHAEZZXX/,0.42763279170370383,mg/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/
GoA2019_Stn5:cast1:niskin:50:T458,47.666666666666664,-140,2019-02-22T07:00:00Z,GoA2019_Stn5:cast1:niskin:50:T458:chl,chlorophyll a,http://vocab.nerc.ac.uk/collection/P01/current/CPHLHPP1/,0.39937213629629637,mg/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/
GoA2019_Stn5:cast1:niskin:50:T458,47.666666666666664,-140,2019-02-22T07:00:00Z,GoA2019_Stn5:cast1:niskin:50:T458:phe,phaeopigments,http://vocab.nerc.ac.uk/collection/P01/current/PHAEZZXX/,0.37375139839999977,mg/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/
GoA2019_Stn5:cast1:niskin:75:T408,47.666666666666664,-140,2019-02-22T07:00:00Z,GoA2019_Stn5:cast1:niskin:75:T408:chl,chlorophyll a,http://vocab.nerc.ac.uk/collection/P01/current/CPHLHPP1/,0.2936062103703704,mg/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/
GoA2019_Stn5:cast1:niskin:75:T408,47.666666666666664,-140,2019-02-22T07:00:00Z,GoA2019_Stn5:cast1:niskin:75:T408:phe,phaeopigments,http://vocab.nerc.ac.uk/collection/P01/current/PHAEZZXX/,0.46785768865185173,mg/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/
GoA2019_Stn5:cast1:niskin:100:T25,47.666666666666664,-140,2019-02-22T07:00:00Z,GoA2019_Stn5:cast1:niskin:100:T25:chl,chlorophyll a,http://vocab.nerc.ac.uk/collection/P01/current/CPHLHPP1/,0.31814390518518515,mg/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/
GoA2019_Stn5:cast1:niskin:100:T25,47.666666666666664,-140,2019-02-22T07:00:00Z,GoA2019_Stn5:cast1:niskin:100:T25:phe,phaeopigments,http://vocab.nerc.ac.uk/collection/P01/current/PHAEZZXX/,0.0011507332740740975,mg/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/
GoA2019_Stn5:cast1:niskin:150:T15,47.666666666666664,-140,2019-02-22T07:00:00Z,GoA2019_Stn5:cast1:niskin:150:T15:chl,chlorophyll a,http://vocab.nerc.ac.uk/collection/P01/current/CPHLHPP1/,0.012691911111111101,mg/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/
GoA2019_Stn5:cast1:niskin:150:T15,47.666666666666664,-140,2019-02-22T07:00:00Z,GoA2019_Stn5:cast1:niskin:150:T15:phe,phaeopigments,http://vocab.nerc.ac.uk/collection/P01/current/PHAEZZXX/,0.03663731674074076,mg/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/
GoA2019_Stn6:cast1:niskin:0:T852,47.66616666666667,-141.4985,2019-02-22T18:00:00Z,GoA2019_Stn6:cast1:niskin:0:T852:chl,chlorophyll a,http://vocab.nerc.ac.uk/collection/P01/current/CPHLHPP1/,0.6125962429629629,mg/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/
GoA2019_Stn6:cast1:niskin:0:T852,47.66616666666667,-141.4985,2019-02-22T18:00:00Z,GoA2019_Stn6:cast1:niskin:0:T852:phe,phaeopigments,http://vocab.nerc.ac.uk/collection/P01/current/PHAEZZXX/,0.15514592142222228,mg/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/
GoA2019_Stn6:cast1:niskin:25:T406,47.66616666666667,-141.4985,2019-02-22T18:00:00Z,GoA2019_Stn6:cast1:niskin:25:T406:chl,chlorophyll a,http://vocab.nerc.ac.uk/collection/P01/current/CPHLHPP1/,0.4408323792592591,mg/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/
GoA2019_Stn6:cast1:niskin:25:T406,47.66616666666667,-141.4985,2019-02-22T18:00:00Z,GoA2019_Stn6:cast1:niskin:25:T406:phe,phaeopigments,http://vocab.nerc.ac.uk/collection/P01/current/PHAEZZXX/,0.40224896948148153,mg/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/
GoA2019_Stn6:cast1:niskin:50:T60,47.66616666666667,-141.4985,2019-02-22T18:00:00Z,GoA2019_Stn6:cast1:niskin:50:T60:chl,chlorophyll a,http://vocab.nerc.ac.uk/collection/P01/current/CPHLHPP1/,0.32491292444444436,mg/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/
GoA2019_Stn6:cast1:niskin:50:T60,47.66616666666667,-141.4985,2019-02-22T18:00:00Z,GoA2019_Stn6:cast1:niskin:50:T60:phe,phaeopigments,http://vocab.nerc.ac.uk/collection/P01/current/PHAEZZXX/,0.47691125191111106,mg/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/
GoA2019_Stn6:cast1:niskin:75:T450,47.66616666666667,-141.4985,2019-02-22T18:00:00Z,GoA2019_Stn6:cast1:niskin:75:T450:chl,chlorophyll a,http://vocab.nerc.ac.uk/collection/P01/current/CPHLHPP1/,0.3062981214814815,mg/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/
GoA2019_Stn6:cast1:niskin:75:T450,47.66616666666667,-141.4985,2019-02-22T18:00:00Z,GoA2019_Stn6:cast1:niskin:75:T450:phe,phaeopigments,http://vocab.nerc.ac.uk/collection/P01/current/PHAEZZXX/,0.4731036785777775,mg/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/
GoA2019_Stn6:cast1:niskin:100:T238,47.66616666666667,-141.4985,2019-02-22T18:00:00Z,GoA2019_Stn6:cast1:niskin:100:T238:chl,chlorophyll a,http://vocab.nerc.ac.uk/collection/P01/current/CPHLHPP1/,0.06769019259259257,mg/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/
GoA2019_Stn6:cast1:niskin:100:T238,47.66616666666667,-141.4985,2019-02-22T18:00:00Z,GoA2019_Stn6:cast1:niskin:100:T238:phe,phaeopigments,http://vocab.nerc.ac.uk/collection/P01/current/PHAEZZXX/,0.0722254354962963,mg/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/
GoA2019_Stn6:cast1:niskin:150:T426,47.66616666666667,-141.4985,2019-02-22T18:00:00Z,GoA2019_Stn6:cast1:niskin:150:T426:chl,chlorophyll a,http://vocab.nerc.ac.uk/collection/P01/current/CPHLHPP1/,0.015230293333333334,mg/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/
GoA2019_Stn6:cast1:niskin:150:T426,47.66616666666667,-141.4985,2019-02-22T18:00:00Z,GoA2019_Stn6:cast1:niskin:150:T426:phe,phaeopigments,http://vocab.nerc.ac.uk/collection/P01/current/PHAEZZXX/,0.028717564207407408,mg/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/
GoA2019_Stn7:cast1:niskin:0:T410,47.666666666666664,-143,2019-02-23T03:20:00Z,GoA2019_Stn7:cast1:niskin:0:T410:chl,chlorophyll a,http://vocab.nerc.ac.uk/collection/P01/current/CPHLHPP1/,0.6879015822222221,mg/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/
GoA2019_Stn7:cast1:niskin:0:T410,47.666666666666664,-143,2019-02-23T03:20:00Z,GoA2019_Stn7:cast1:niskin:0:T410:phe,phaeopigments,http://vocab.nerc.ac.uk/collection/P01/current/PHAEZZXX/,0.182983513125926,mg/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/
GoA2019_Stn7:cast1:niskin:25:T20,47.666666666666664,-143,2019-02-23T03:20:00Z,GoA2019_Stn7:cast1:niskin:25:T20:chl,chlorophyll a,http://vocab.nerc.ac.uk/collection/P01/current/CPHLHPP1/,0.7352847170370371,mg/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/
GoA2019_Stn7:cast1:niskin:25:T20,47.666666666666664,-143,2019-02-23T03:20:00Z,GoA2019_Stn7:cast1:niskin:25:T20:phe,phaeopigments,http://vocab.nerc.ac.uk/collection/P01/current/PHAEZZXX/,0.22708367360000012,mg/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/
GoA2019_Stn7:cast1:niskin:50:T75,47.666666666666664,-143,2019-02-23T03:20:00Z,GoA2019_Stn7:cast1:niskin:50:T75:chl,chlorophyll a,http://vocab.nerc.ac.uk/collection/P01/current/CPHLHPP1/,0.6895938370370369,mg/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/
GoA2019_Stn7:cast1:niskin:50:T75,47.666666666666664,-143,2019-02-23T03:20:00Z,GoA2019_Stn7:cast1:niskin:50:T75:phe,phaeopigments,http://vocab.nerc.ac.uk/collection/P01/current/PHAEZZXX/,0.122096184888889,mg/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/
GoA2019_Stn7:cast1:niskin:75:T287,47.666666666666664,-143,2019-02-23T03:20:00Z,GoA2019_Stn7:cast1:niskin:75:T287:chl,chlorophyll a,http://vocab.nerc.ac.uk/collection/P01/current/CPHLHPP1/,0.7073625125925923,mg/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/
GoA2019_Stn7:cast1:niskin:75:T287,47.666666666666664,-143,2019-02-23T03:20:00Z,GoA2019_Stn7:cast1:niskin:75:T287:phe,phaeopigments,http://vocab.nerc.ac.uk/collection/P01/current/PHAEZZXX/,0.15634742234074098,mg/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/
GoA2019_Stn7:cast1:niskin:100:T30,47.666666666666664,-143,2019-02-23T03:20:00Z,GoA2019_Stn7:cast1:niskin:100:T30:chl,chlorophyll a,http://vocab.nerc.ac.uk/collection/P01/current/CPHLHPP1/,0.3105287585185185,mg/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/
GoA2019_Stn7:cast1:niskin:100:T30,47.666666666666664,-143,2019-02-23T03:20:00Z,GoA2019_Stn7:cast1:niskin:100:T30:phe,phaeopigments,http://vocab.nerc.ac.uk/collection/P01/current/PHAEZZXX/,0.2805250806518519,mg/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/
