eventID,decimalLatitude,decimalLongitude,eventDate,mass_concentration_of_chlorophyll_a_in_sea_water,phaeopigment_concentration,Depth
GoA2019_Stn53:cast1:niskin:100:T416,53.667833333333334,-140.00116666666668,2019-03-10T23:07:00Z,0.05330602666666666,0.16194878577777777,100
GoA2019_Stn53:cast1:niskin:150:T78,53.667833333333334,-140.00116666666668,2019-03-10T23:07:00Z,0.027922204444444446,0.02409770856296295,150
GoA2019_Stn54:cast1:niskin:0:T240,52.666666666666664,-140,2019-03-11T11:20:00Z,0.5516750696296295,0.23938636610370367,0
GoA2019_Stn54:cast1:niskin:25:T451,52.666666666666664,-140,2019-03-11T11:20:00Z,0.34268160000000003,0.48874011306666654,25
GoA2019_Stn54:cast1:niskin:50:T53,52.666666666666664,-140,2019-03-11T11:20:00Z,0.32491292444444436,0.4509012954074076,50
GoA2019_Stn54:cast1:niskin:75:T1315,52.666666666666664,-140,2019-03-11T11:20:00Z,0.30291361185185167,0.4334372257185187,75
GoA2019_Stn54:cast1:niskin:100:T17,52.666666666666664,-140,2019-03-11T11:20:00Z,0.24453082074074076,0.6003443181037037,100
GoA2019_Stn54:cast1:niskin:150:T463,52.666666666666664,-140,2019-03-11T11:20:00Z,0.021153185185185185,0.10799970228148148,150
GoA2019_Stn55:cast1:niskin:0:T68,51.666666666666664,-139.9995,2019-03-12T08:24:00Z,0.3046058666666668,0.4756928284444444,0
GoA2019_Stn55:cast1:niskin:25:T41,51.666666666666664,-139.9995,2019-03-12T08:24:00Z,0.27414528,0.47386519324444426,25
GoA2019_Stn55:cast1:niskin:50:T279,51.666666666666664,-139.9995,2019-03-12T08:24:00Z,0.29614459259259257,0.5576994967703703,50
GoA2019_Stn55:cast1:niskin:75:T458,51.666666666666664,-139.9995,2019-03-12T08:24:00Z,0.31814390518518515,0.4146193521777779,75
GoA2019_Stn55:cast1:niskin:100:T236,51.666666666666664,-139.9995,2019-03-12T08:24:00Z,0.34014321777777773,0.27153920758518524,100
GoA2019_Stn55:cast1:niskin:150:T830,51.666666666666664,-139.9995,2019-03-12T08:24:00Z,0.02199931259259259,0.04616471134814815,150
GoA2019_Stn56:cast1:niskin:0:T1312,50.666666666666664,-140.00016666666667,2019-03-12T15:50:00Z,0.3147593955555556,0.3722622141629629,0
GoA2019_Stn56:cast1:niskin:25:T238,50.666666666666664,-140.00016666666667,2019-03-12T15:50:00Z,0.31899003259259257,0.3007644482370371,25
GoA2019_Stn56:cast1:niskin:50:T904,50.666666666666664,-140.00016666666667,2019-03-12T15:50:00Z,0.3105287585185185,0.27873129054814816,50
GoA2019_Stn56:cast1:niskin:75:T216,50.666666666666664,-140.00016666666667,2019-03-12T15:50:00Z,0.3257590518518518,0.32359296568888896,75
GoA2019_Stn56:cast1:niskin:100:T1316,50.666666666666664,-140.00016666666667,2019-03-12T15:50:00Z,0.1539951881481481,0.1428770740148148,100
GoA2019_Stn56:cast1:niskin:150:T471,50.666666666666664,-140.00016666666667,2019-03-12T15:50:00Z,0.010999656296296295,0.03653578145185186,150
GoA2019_Stn57:cast1:niskin:0:T60,50.6666666666667,-138.5,2019-03-13T00:27:00Z,0.4120640474074075,0.4184607706074074,0
GoA2019_Stn57:cast1:niskin:25:T417,50.6666666666667,-138.5,2019-03-13T00:27:00Z,0.37060380444444435,0.4276327917037037,25
GoA2019_Stn57:cast1:niskin:50:T407,50.6666666666667,-138.5,2019-03-13T00:27:00Z,0.3579118933333333,0.4483967582814815,50
GoA2019_Stn57:cast1:niskin:75:T287,50.6666666666667,-138.5,2019-03-13T00:27:00Z,0.3663731674074074,0.4237913732740741,75
GoA2019_Stn57:cast1:niskin:100:T295,50.6666666666667,-138.5,2019-03-13T00:27:00Z,0.22253150814814812,0.1918340058074075,100
GoA2019_Stn57:cast1:niskin:150:T20,50.6666666666667,-138.5,2019-03-13T00:27:00Z,0.02199931259259259,0.02553612515555556,150
GoA2019_Stn58:cast1:niskin:0:T251,49.663666666666664,-138.49683333333334,2019-03-13T18:08:00Z,0.2826065540740741,0.33176655644444436,0
GoA2019_Stn58:cast1:niskin:25:T66,49.663666666666664,-138.49683333333334,2019-03-13T18:08:00Z,0.2758375348148149,0.317906989511111,25
GoA2019_Stn58:cast1:niskin:50:T235,49.663666666666664,-138.49683333333334,2019-03-13T18:08:00Z,0.2961445925925925,0.3119502525629631,50
GoA2019_Stn58:cast1:niskin:75:T444,49.663666666666664,-138.49683333333334,2019-03-13T18:08:00Z,0.32322066962962964,0.2445138981925925,75
GoA2019_Stn58:cast1:niskin:100:T204,49.663666666666664,-138.49683333333334,2019-03-13T18:08:00Z,0.13199587555555556,0.08505272699259257,100
GoA2019_Stn58:cast1:niskin:150:T226,49.663666666666664,-138.49683333333334,2019-03-13T18:08:00Z,0.020307057777777773,0.034403540385185186,150
GoA2019_Stn59:cast1:niskin:0:T436,48.666666666666664,-138.5,2019-03-14T07:40:00Z,0.34268160000000003,0.12908519727407397,0
GoA2019_Stn59:cast1:niskin:25:T227,48.666666666666664,-138.5,2019-03-14T07:40:00Z,0.37568056888888884,0.11133344426666676,25
GoA2019_Stn59:cast1:niskin:50:T75,48.666666666666664,-138.5,2019-03-14T07:40:00Z,0.4586010548148148,-0.076523762725926,50
GoA2019_Stn59:cast1:niskin:75:T76,48.666666666666664,-138.5,2019-03-14T07:40:00Z,0.2842988088888888,0.1291698100148149,75
GoA2019_Stn59:cast1:niskin:100:T818,48.666666666666664,-138.5,2019-03-14T07:40:00Z,0.14384165925925924,0.0893510542222223,100
GoA2019_Stn59:cast1:niskin:150:T220,48.666666666666664,-138.5,2019-03-14T07:40:00Z,0.029614459259259266,0.035858879525925924,150
GoA2019_Stn60:cast1:niskin:0:T283,48.6656666666667,-139.994,2019-03-14T15:59:00Z,0.3849879703703702,-0.03609579519999989,0
GoA2019_Stn60:cast1:niskin:25:T450,48.6656666666667,-139.994,2019-03-14T15:59:00Z,0.35283512888888885,-0.05775665682962961,25
GoA2019_Stn60:cast1:niskin:50:T87,48.6656666666667,-139.994,2019-03-14T15:59:00Z,0.35452738370370374,0.014993377659259182,50
GoA2019_Stn60:cast1:niskin:75:T54,48.6656666666667,-139.994,2019-03-14T15:59:00Z,0.3909108622222221,0.019867071525926063,75
GoA2019_Stn60:cast1:niskin:100:T42,48.6656666666667,-139.994,2019-03-14T15:59:00Z,0.3536812562962962,-0.00927355638518514,100
GoA2019_Stn60:cast1:niskin:150:T302,48.6656666666667,-139.994,2019-03-14T15:59:00Z,0.030460586666666654,0.03860033232592593,150
