eventID,eventDate,year,month,decimalLatitude,decimalLongitude,footprintWKT,coordinateUncertaintyInMeters,type,geodeticDatum
npmsdd-33-1574-pr6,2005-06/07,2005,NA,48.00865857151073,-180,"LINESTRING (-180.00000 38.00000, -180.00000 58.00000)",1111892.3264239517,Event,EPSG:4326
npmsdd-33-1575-pr1,2006-06/07,2006,NA,48.00865857151073,-180,"LINESTRING (-180.00000 38.00000, -180.00000 58.00000)",1111892.3264239517,Event,EPSG:4326
npmsdd-33-1575-pr2,2006-06/07,2006,NA,48.00865857151073,-180,"LINESTRING (-180.00000 38.00000, -180.00000 58.00000)",1111892.3264239517,Event,EPSG:4326
npmsdd-33-1575-pr3,2006-06/07,2006,NA,48.00865857151073,-180,"LINESTRING (-180.00000 38.00000, -180.00000 58.00000)",1111892.3264239517,Event,EPSG:4326
npmsdd-33-1575-pr4,2006-06/07,2006,NA,48.00865857151073,-180,"LINESTRING (-180.00000 38.00000, -180.00000 58.00000)",1111892.3264239517,Event,EPSG:4326
npmsdd-33-1575-pr5,2006-06/07,2006,NA,48.00865857151073,-180,"LINESTRING (-180.00000 38.00000, -180.00000 58.00000)",1111892.3264239517,Event,EPSG:4326
npmsdd-33-1575-pr6,2006-06/07,2006,NA,48.00865857151073,-180,"LINESTRING (-180.00000 38.00000, -180.00000 58.00000)",1111892.3264239517,Event,EPSG:4326
npmsdd-33-1575-pr7,2006-06/07,2006,NA,48.00865857151073,-180,"LINESTRING (-180.00000 38.00000, -180.00000 58.00000)",1111892.3264239517,Event,EPSG:4326
npmsdd-33-1575-pr8,2006-06/07,2006,NA,48.00865857151073,-180,"LINESTRING (-180.00000 38.00000, -180.00000 58.00000)",1111892.3264239517,Event,EPSG:4326
npmsdd-33-1576-pr1,2007-06/07,2007,NA,48.00865857151073,-180,"LINESTRING (-180.00000 38.00000, -180.00000 58.00000)",1111892.3264239517,Event,EPSG:4326
npmsdd-33-1576-pr2,2007-06/07,2007,NA,48.00865857151073,-180,"LINESTRING (-180.00000 38.00000, -180.00000 58.00000)",1111892.3264239517,Event,EPSG:4326
npmsdd-33-1576-pr3,2007-06/07,2007,NA,48.00865857151073,-180,"LINESTRING (-180.00000 38.00000, -180.00000 58.00000)",1111892.3264239517,Event,EPSG:4326
npmsdd-33-1576-pr4,2007-06/07,2007,NA,48.00865857151073,-180,"LINESTRING (-180.00000 38.00000, -180.00000 58.00000)",1111892.3264239517,Event,EPSG:4326
npmsdd-33-1577-pr1,2008-06/07,2008,NA,48.00865857151073,-180,"LINESTRING (-180.00000 38.00000, -180.00000 58.00000)",1111892.3264239517,Event,EPSG:4326
npmsdd-33-1577-pr2,2008-06/07,2008,NA,48.00865857151073,-180,"LINESTRING (-180.00000 38.00000, -180.00000 58.00000)",1111892.3264239517,Event,EPSG:4326
npmsdd-33-1577-pr3,2008-06/07,2008,NA,48.00865857151073,-180,"LINESTRING (-180.00000 38.00000, -180.00000 58.00000)",1111892.3264239517,Event,EPSG:4326
npmsdd-33-1577-pr4,2008-06/07,2008,NA,48.00865857151073,-180,"LINESTRING (-180.00000 38.00000, -180.00000 58.00000)",1111892.3264239517,Event,EPSG:4326
npmsdd-33-1577-pr5,2008-06/07,2008,NA,48.00865857151073,-180,"LINESTRING (-180.00000 38.00000, -180.00000 58.00000)",1111892.3264239517,Event,EPSG:4326
npmsdd-33-1577-pr6,2008-06/07,2008,NA,48.00865857151073,-180,"LINESTRING (-180.00000 38.00000, -180.00000 58.00000)",1111892.3264239517,Event,EPSG:4326
npmsdd-33-1577-pr7,2008-06/07,2008,NA,48.00865857151073,-180,"LINESTRING (-180.00000 38.00000, -180.00000 58.00000)",1111892.3264239517,Event,EPSG:4326
npmsdd-33-1577-pr8,2008-06/07,2008,NA,48.00865857151073,-180,"LINESTRING (-180.00000 38.00000, -180.00000 58.00000)",1111892.3264239517,Event,EPSG:4326
npmsdd-33-1577-pr9,2008-06/07,2008,NA,48.00865857151073,-180,"LINESTRING (-180.00000 38.00000, -180.00000 58.00000)",1111892.3264239517,Event,EPSG:4326
npmsdd-33-1578-pr1,2009-06/07,2009,NA,48.00865857151073,-180,"LINESTRING (-180.00000 38.00000, -180.00000 58.00000)",1111892.3264239517,Event,EPSG:4326
npmsdd-33-1578-pr2,2009-06/07,2009,NA,48.00865857151073,-180,"LINESTRING (-180.00000 38.00000, -180.00000 58.00000)",1111892.3264239517,Event,EPSG:4326
npmsdd-33-1578-pr3,2009-06/07,2009,NA,48.00865857151073,-180,"LINESTRING (-180.00000 38.00000, -180.00000 58.00000)",1111892.3264239517,Event,EPSG:4326
npmsdd-33-1578-pr4,2009-06/07,2009,NA,48.00865857151073,-180,"LINESTRING (-180.00000 38.00000, -180.00000 58.00000)",1111892.3264239517,Event,EPSG:4326
npmsdd-33-1578-pr5,2009-06/07,2009,NA,48.00865857151073,-180,"LINESTRING (-180.00000 38.00000, -180.00000 58.00000)",1111892.3264239517,Event,EPSG:4326
npmsdd-33-1578-pr6,2009-06/07,2009,NA,48.00865857151073,-180,"LINESTRING (-180.00000 38.00000, -180.00000 58.00000)",1111892.3264239517,Event,EPSG:4326
npmsdd-33-1578-pr7,2009-06/07,2009,NA,48.00865857151073,-180,"LINESTRING (-180.00000 38.00000, -180.00000 58.00000)",1111892.3264239517,Event,EPSG:4326
npmsdd-44-116-p,1959-05-22,1959,May,52.47311145737662,-152.50000000000003,"POLYGON ((-180.00000 65.00000, -180.00000 35.00000, -125.00000 35.00000, -125.00000 65.00000, -180.00000 65.00000))",2913457.9699873268,Event,EPSG:4326
npmsdd-44-117-p,1959-05-22,1959,May,52.47311145737662,-152.50000000000003,"POLYGON ((-180.00000 65.00000, -180.00000 35.00000, -125.00000 35.00000, -125.00000 65.00000, -180.00000 65.00000))",2913457.9699873268,Event,EPSG:4326
npmsdd-44-118-p,1959-05-22,1959,May,52.47311145737662,-152.50000000000003,"POLYGON ((-180.00000 65.00000, -180.00000 35.00000, -125.00000 35.00000, -125.00000 65.00000, -180.00000 65.00000))",2913457.9699873268,Event,EPSG:4326
npmsdd-44-119-p,1959-05-22,1959,May,52.47311145737662,-152.50000000000003,"POLYGON ((-180.00000 65.00000, -180.00000 35.00000, -125.00000 35.00000, -125.00000 65.00000, -180.00000 65.00000))",2913457.9699873268,Event,EPSG:4326
npmsdd-44-120-p,1959-05-22,1959,May,52.47311145737662,-152.50000000000003,"POLYGON ((-180.00000 65.00000, -180.00000 35.00000, -125.00000 35.00000, -125.00000 65.00000, -180.00000 65.00000))",2913457.9699873268,Event,EPSG:4326
npmsdd-44-121-p,1960-07-28,1960,July,52.47311145737662,-152.50000000000003,"POLYGON ((-180.00000 65.00000, -180.00000 35.00000, -125.00000 35.00000, -125.00000 65.00000, -180.00000 65.00000))",2913457.9699873268,Event,EPSG:4326
npmsdd-44-122-p,1960-07-28,1960,July,52.47311145737662,-152.50000000000003,"POLYGON ((-180.00000 65.00000, -180.00000 35.00000, -125.00000 35.00000, -125.00000 65.00000, -180.00000 65.00000))",2913457.9699873268,Event,EPSG:4326
npmsdd-44-123-p,1960-07-28,1960,July,52.47311145737662,-152.50000000000003,"POLYGON ((-180.00000 65.00000, -180.00000 35.00000, -125.00000 35.00000, -125.00000 65.00000, -180.00000 65.00000))",2913457.9699873268,Event,EPSG:4326
npmsdd-44-124-p,1960-07-28,1960,July,52.47311145737662,-152.50000000000003,"POLYGON ((-180.00000 65.00000, -180.00000 35.00000, -125.00000 35.00000, -125.00000 65.00000, -180.00000 65.00000))",2913457.9699873268,Event,EPSG:4326
npmsdd-44-125-p,1960-07-28,1960,July,52.47311145737662,-152.50000000000003,"POLYGON ((-180.00000 65.00000, -180.00000 35.00000, -125.00000 35.00000, -125.00000 65.00000, -180.00000 65.00000))",2913457.9699873268,Event,EPSG:4326
npmsdd-44-1827-p,1959-05-18,1959,May,50,-145,POINT (-145 50),0,Event,EPSG:4326
npmsdd-44-1828-p,1959-05-18,1959,May,50,-145,POINT (-145 50),0,Event,EPSG:4326
npmsdd-44-1829-p,1959-05-18,1959,May,50,-145,POINT (-145 50),0,Event,EPSG:4326
npmsdd-44-1830-p,1959-05-18,1959,May,50,-145,POINT (-145 50),0,Event,EPSG:4326
npmsdd-44-1831-p,1959-05-18,1959,May,50,-145,POINT (-145 50),0,Event,EPSG:4326
npmsdd-44-1832-p,1959-05-18,1959,May,50,-145,POINT (-145 50),0,Event,EPSG:4326
npmsdd-44-1833-p,1959-05-18,1959,May,50,-145,POINT (-145 50),0,Event,EPSG:4326
npmsdd-44-1834-p,1959-05-18,1959,May,50,-145,POINT (-145 50),0,Event,EPSG:4326
npmsdd-44-1835-p,1959-05-18,1959,May,50,-145,POINT (-145 50),0,Event,EPSG:4326
npmsdd-44-1836-p,1959-05-18,1959,May,50,-145,POINT (-145 50),0,Event,EPSG:4326
npmsdd-44-1837-p,1959-05-19,1959,May,50,-145,POINT (-145 50),0,Event,EPSG:4326
npmsdd-44-1838-p,1959-05-19,1959,May,50,-145,POINT (-145 50),0,Event,EPSG:4326
npmsdd-44-1839-p,1959-05-19,1959,May,50,-145,POINT (-145 50),0,Event,EPSG:4326
npmsdd-44-1840-p,1959-05-19,1959,May,50,-145,POINT (-145 50),0,Event,EPSG:4326
npmsdd-44-1841-p,1959-05-19,1959,May,50,-145,POINT (-145 50),0,Event,EPSG:4326
npmsdd-44-1842-p,1959-05-19,1959,May,50,-145,POINT (-145 50),0,Event,EPSG:4326
npmsdd-44-1843-p,1959-05-19,1959,May,50,-145,POINT (-145 50),0,Event,EPSG:4326
npmsdd-44-1844-p,1959-05-19,1959,May,50,-145,POINT (-145 50),0,Event,EPSG:4326
npmsdd-44-1845-p,1959-05-19,1959,May,50,-145,POINT (-145 50),0,Event,EPSG:4326
npmsdd-44-1846-p,1959-05-19,1959,May,50,-145,POINT (-145 50),0,Event,EPSG:4326
npmsdd-44-1847-p,1959-05-19,1959,May,50,-145,POINT (-145 50),0,Event,EPSG:4326
npmsdd-44-1848-p,1959-05-19,1959,May,50,-145,POINT (-145 50),0,Event,EPSG:4326
npmsdd-44-1849-p,1959-05-19,1959,May,50,-145,POINT (-145 50),0,Event,EPSG:4326
npmsdd-44-1850-p,1959-05-19,1959,May,50,-145,POINT (-145 50),0,Event,EPSG:4326
npmsdd-44-1851-p,1959-05-18,1959,May,50,-145,POINT (-145 50),0,Event,EPSG:4326
npmsdd-44-1852-p,1959-05-18,1959,May,50,-145,POINT (-145 50),0,Event,EPSG:4326
npmsdd-44-1853-p,1959-05-18,1959,May,50,-145,POINT (-145 50),0,Event,EPSG:4326
npmsdd-44-1854-p,1959-05-18,1959,May,50,-145,POINT (-145 50),0,Event,EPSG:4326
npmsdd-44-1855-p,1959-05-18,1959,May,50,-145,POINT (-145 50),0,Event,EPSG:4326
npmsdd-44-1856-p,1959-05-18,1959,May,50,-145,POINT (-145 50),0,Event,EPSG:4326
npmsdd-44-1857-p,1959-05-18,1959,May,50,-145,POINT (-145 50),0,Event,EPSG:4326
npmsdd-44-1858-p,1959-05-18,1959,May,50,-145,POINT (-145 50),0,Event,EPSG:4326
npmsdd-44-1859-p,1959-05-19,1959,May,50,-145,POINT (-145 50),0,Event,EPSG:4326
npmsdd-44-1860-p,1959-05-19,1959,May,50,-145,POINT (-145 50),0,Event,EPSG:4326
npmsdd-44-1861-p,1959-05-18,1959,May,50,-145,POINT (-145 50),0,Event,EPSG:4326
npmsdd-44-1862-p,1959-05-18,1959,May,50,-145,POINT (-145 50),0,Event,EPSG:4326
npmsdd-44-1863-p,1959-05-18,1959,May,50,-145,POINT (-145 50),0,Event,EPSG:4326
npmsdd-44-1864-p,1959-05-18,1959,May,50,-145,POINT (-145 50),0,Event,EPSG:4326
npmsdd-44-1865-p,1959-05-18,1959,May,50,-145,POINT (-145 50),0,Event,EPSG:4326
npmsdd-44-1866-p,1959-05-19,1959,May,50,-145,POINT (-145 50),0,Event,EPSG:4326
npmsdd-44-1867-p,1959-05-19,1959,May,50,-145,POINT (-145 50),0,Event,EPSG:4326
npmsdd-44-1868-p,1959-05-19,1959,May,50,-145,POINT (-145 50),0,Event,EPSG:4326
npmsdd-44-1869-p,1959-05-19,1959,May,50,-145,POINT (-145 50),0,Event,EPSG:4326
npmsdd-44-1870-p,1959-05-19,1959,May,50,-145,POINT (-145 50),0,Event,EPSG:4326
npmsdd-44-1871-p,1959-05-19,1959,May,50,-145,POINT (-145 50),0,Event,EPSG:4326
npmsdd-44-1872-p,1959-05-19,1959,May,50,-145,POINT (-145 50),0,Event,EPSG:4326
npmsdd-44-1873-p,1959-05-19,1959,May,50,-145,POINT (-145 50),0,Event,EPSG:4326
npmsdd-44-1874-p,1959-05-19,1959,May,50,-145,POINT (-145 50),0,Event,EPSG:4326
npmsdd-44-1875-p,1959-05-19,1959,May,50,-145,POINT (-145 50),0,Event,EPSG:4326
npmsdd-44-1876-p,1959-05-19,1959,May,50,-145,POINT (-145 50),0,Event,EPSG:4326
npmsdd-44-1877-p,1959-05-19,1959,May,50,-145,POINT (-145 50),0,Event,EPSG:4326
npmsdd-44-1878-p,1959-05-19,1959,May,50,-145,POINT (-145 50),0,Event,EPSG:4326
npmsdd-44-1879-p,1959-05-19,1959,May,50,-145,POINT (-145 50),0,Event,EPSG:4326
npmsdd-44-1880-p,1959-05-19,1959,May,50,-145,POINT (-145 50),0,Event,EPSG:4326
npmsdd-44-1881-p,1959-05-19,1959,May,50,-145,POINT (-145 50),0,Event,EPSG:4326
npmsdd-44-1882-p,1959-05-18,1959,May,50,-145,POINT (-145 50),0,Event,EPSG:4326
npmsdd-44-1883-p,1959-05-19,1959,May,50,-145,POINT (-145 50),0,Event,EPSG:4326
npmsdd-44-1884-p,1959-05-19,1959,May,50,-145,POINT (-145 50),0,Event,EPSG:4326
npmsdd-44-1885-p,1959-05-21,1959,May,55,-145,POINT (-145 55),0,Event,EPSG:4326
npmsdd-44-1886-p,1959-05-21,1959,May,55,-145,POINT (-145 55),0,Event,EPSG:4326
npmsdd-44-1887-p,1959-05-21,1959,May,55,-145,POINT (-145 55),0,Event,EPSG:4326
npmsdd-44-1888-p,1959-05-21,1959,May,55,-145,POINT (-145 55),0,Event,EPSG:4326
npmsdd-44-1889-p,1959-05-21,1959,May,55,-145,POINT (-145 55),0,Event,EPSG:4326
npmsdd-44-1890-p,1959-05-21,1959,May,55,-145,POINT (-145 55),0,Event,EPSG:4326
npmsdd-44-1891-p,1959-05-21,1959,May,55,-145,POINT (-145 55),0,Event,EPSG:4326
npmsdd-44-1892-p,1959-05-21,1959,May,55,-145,POINT (-145 55),0,Event,EPSG:4326
npmsdd-44-1893-p,1959-05-21,1959,May,55,-145,POINT (-145 55),0,Event,EPSG:4326
npmsdd-44-1894-p,1959-05-21,1959,May,55,-145,POINT (-145 55),0,Event,EPSG:4326
npmsdd-44-1895-p,1959-05-21,1959,May,55,-145,POINT (-145 55),0,Event,EPSG:4326
npmsdd-44-1896-p,1959-05-21,1959,May,55,-145,POINT (-145 55),0,Event,EPSG:4326
npmsdd-44-1897-p,1959-05-21,1959,May,55,-145,POINT (-145 55),0,Event,EPSG:4326
npmsdd-44-1898-p,1959-05-21,1959,May,55,-145,POINT (-145 55),0,Event,EPSG:4326
npmsdd-44-1899-p,1959-05-21,1959,May,55,-145,POINT (-145 55),0,Event,EPSG:4326
npmsdd-44-1900-p,1959-05-21,1959,May,55,-145,POINT (-145 55),0,Event,EPSG:4326
npmsdd-44-1901-p,1959-05-21,1959,May,55,-145,POINT (-145 55),0,Event,EPSG:4326
npmsdd-44-1902-p,1959-05-21,1959,May,55,-145,POINT (-145 55),0,Event,EPSG:4326
npmsdd-44-1903-p,1959-05-21,1959,May,55,-145,POINT (-145 55),0,Event,EPSG:4326
npmsdd-44-1904-p,1959-05-21,1959,May,55,-145,POINT (-145 55),0,Event,EPSG:4326
npmsdd-44-1905-p,1959-05-21,1959,May,55,-145,POINT (-145 55),0,Event,EPSG:4326
npmsdd-44-1906-p,1959-05-21,1959,May,55,-145,POINT (-145 55),0,Event,EPSG:4326
npmsdd-44-1907-p,1959-05-21,1959,May,55,-145,POINT (-145 55),0,Event,EPSG:4326
npmsdd-44-1908-p,1959-05-21,1959,May,55,-145,POINT (-145 55),0,Event,EPSG:4326
npmsdd-44-1909-p,1959-05-21,1959,May,55,-145,POINT (-145 55),0,Event,EPSG:4326
npmsdd-44-1910-p,1959-05-21,1959,May,55,-145,POINT (-145 55),0,Event,EPSG:4326
npmsdd-44-1911-p,1959-05-21,1959,May,55,-145,POINT (-145 55),0,Event,EPSG:4326
npmsdd-44-1912-p,1959-05-21,1959,May,55,-145,POINT (-145 55),0,Event,EPSG:4326
npmsdd-44-1913-p,1959-05-21,1959,May,55,-145,POINT (-145 55),0,Event,EPSG:4326
npmsdd-44-1914-p,1959-05-21,1959,May,55,-145,POINT (-145 55),0,Event,EPSG:4326
npmsdd-44-1915-p,1959-05-21,1959,May,55,-145,POINT (-145 55),0,Event,EPSG:4326
npmsdd-44-1916-p,1959-05-21,1959,May,55,-145,POINT (-145 55),0,Event,EPSG:4326
npmsdd-44-1917-p,1959-05-21,1959,May,55,-145,POINT (-145 55),0,Event,EPSG:4326
npmsdd-44-1918-p,1959-05-21,1959,May,55,-145,POINT (-145 55),0,Event,EPSG:4326
npmsdd-44-1919-p,1959-05-21,1959,May,55,-145,POINT (-145 55),0,Event,EPSG:4326
npmsdd-44-1920-p,1959-05-21,1959,May,55,-145,POINT (-145 55),0,Event,EPSG:4326
npmsdd-44-1921-p,1959-05-21,1959,May,55,-145,POINT (-145 55),0,Event,EPSG:4326
npmsdd-44-1922-p,1959-05-21,1959,May,55,-145,POINT (-145 55),0,Event,EPSG:4326
npmsdd-44-1923-p,1959-05-21,1959,May,55,-145,POINT (-145 55),0,Event,EPSG:4326
npmsdd-44-1924-p,1959-05-21,1959,May,55,-145,POINT (-145 55),0,Event,EPSG:4326
npmsdd-44-1925-p,1959-05-21,1959,May,55,-145,POINT (-145 55),0,Event,EPSG:4326
npmsdd-44-1926-p,1959-05-21,1959,May,55,-145,POINT (-145 55),0,Event,EPSG:4326
npmsdd-44-1927-p,1959-05-21,1959,May,55,-145,POINT (-145 55),0,Event,EPSG:4326
npmsdd-44-1928-p,1959-05-21,1959,May,55,-145,POINT (-145 55),0,Event,EPSG:4326
npmsdd-44-1929-p,1959-05-21,1959,May,55,-145,POINT (-145 55),0,Event,EPSG:4326
npmsdd-44-1930-p,1959-05-21,1959,May,55,-145,POINT (-145 55),0,Event,EPSG:4326
npmsdd-44-1931-p,1959-05-21,1959,May,55,-145,POINT (-145 55),0,Event,EPSG:4326
npmsdd-44-1932-p,1959-05-21,1959,May,55,-145,POINT (-145 55),0,Event,EPSG:4326
npmsdd-44-1933-p,1959-05-21,1959,May,55,-145,POINT (-145 55),0,Event,EPSG:4326
npmsdd-44-1934-p,1959-05-21,1959,May,55,-145,POINT (-145 55),0,Event,EPSG:4326
npmsdd-44-1935-p,1959-05-21,1959,May,55,-145,POINT (-145 55),0,Event,EPSG:4326
npmsdd-44-1936-p,1959-05-21,1959,May,55,-145,POINT (-145 55),0,Event,EPSG:4326
npmsdd-44-1937-p,1959-05-21,1959,May,55,-145,POINT (-145 55),0,Event,EPSG:4326
npmsdd-44-1938-p,1959-05-21,1959,May,55,-145,POINT (-145 55),0,Event,EPSG:4326
npmsdd-44-1939-p,1959-05-21,1959,May,55,-145,POINT (-145 55),0,Event,EPSG:4326
npmsdd-44-1940-p,1959-05-21,1959,May,55,-145,POINT (-145 55),0,Event,EPSG:4326
npmsdd-44-1941-p,1959-05-21,1959,May,55,-145,POINT (-145 55),0,Event,EPSG:4326
npmsdd-44-1942-p,1959-05-21,1959,May,55,-145,POINT (-145 55),0,Event,EPSG:4326
npmsdd-44-1943-p,1959-05-21,1959,May,55,-145,POINT (-145 55),0,Event,EPSG:4326
npmsdd-44-1944-p,1959-05-21,1959,May,55,-145,POINT (-145 55),0,Event,EPSG:4326
npmsdd-44-1945-p,1959-05-21,1959,May,55,-145,POINT (-145 55),0,Event,EPSG:4326
npmsdd-44-1946-p,1959-05-21,1959,May,55,-145,POINT (-145 55),0,Event,EPSG:4326
npmsdd-44-1947-p,1959-05-21,1959,May,55,-145,POINT (-145 55),0,Event,EPSG:4326
npmsdd-44-1948-p,1959-05-21,1959,May,55,-145,POINT (-145 55),0,Event,EPSG:4326
npmsdd-44-1949-p,1959-05-21,1959,May,55,-145,POINT (-145 55),0,Event,EPSG:4326
npmsdd-44-1950-p,1959-05-21,1959,May,55,-145,POINT (-145 55),0,Event,EPSG:4326
npmsdd-44-1951-p,1959-05-21,1959,May,55,-145,POINT (-145 55),0,Event,EPSG:4326
npmsdd-44-1952-p,1959-05-21,1959,May,55,-145,POINT (-145 55),0,Event,EPSG:4326
npmsdd-44-1953-p,1959-05-21,1959,May,55,-145,POINT (-145 55),0,Event,EPSG:4326
npmsdd-44-1954-p,1959-05-21,1959,May,55,-145,POINT (-145 55),0,Event,EPSG:4326
npmsdd-44-1955-p,1959-05-21,1959,May,55,-145,POINT (-145 55),0,Event,EPSG:4326
npmsdd-44-1956-p,1959-05-21,1959,May,55,-145,POINT (-145 55),0,Event,EPSG:4326
npmsdd-44-1957-p,1959-05-22,1959,May,55,-145,POINT (-145 55),0,Event,EPSG:4326
npmsdd-44-1958-p,1959-05-22,1959,May,55,-145,POINT (-145 55),0,Event,EPSG:4326
npmsdd-44-1959-p,1959-05-22,1959,May,55,-145,POINT (-145 55),0,Event,EPSG:4326
npmsdd-44-1960-p,1959-05-22,1959,May,55,-145,POINT (-145 55),0,Event,EPSG:4326
npmsdd-44-1961-p,1959-05-22,1959,May,55,-145,POINT (-145 55),0,Event,EPSG:4326
npmsdd-44-1962-p,1959-05-22,1959,May,55,-145,POINT (-145 55),0,Event,EPSG:4326
npmsdd-44-1963-p,1959-05-22,1959,May,55,-145,POINT (-145 55),0,Event,EPSG:4326
npmsdd-44-1964-p,1959-05-22,1959,May,55,-145,POINT (-145 55),0,Event,EPSG:4326
npmsdd-44-1965-p,1959-05-22,1959,May,55,-145,POINT (-145 55),0,Event,EPSG:4326
npmsdd-44-1966-p,1959-05-22,1959,May,55,-145,POINT (-145 55),0,Event,EPSG:4326
npmsdd-44-1967-p,1959-05-22,1959,May,55,-145,POINT (-145 55),0,Event,EPSG:4326
npmsdd-44-1968-p,1959-05-22,1959,May,55,-145,POINT (-145 55),0,Event,EPSG:4326
npmsdd-44-1969-p,1959-05-22,1959,May,55,-145,POINT (-145 55),0,Event,EPSG:4326
npmsdd-44-1970-p,1959-05-22,1959,May,55,-145,POINT (-145 55),0,Event,EPSG:4326
npmsdd-44-1971-p,1959-05-22,1959,May,55,-145,POINT (-145 55),0,Event,EPSG:4326
npmsdd-44-1972-p,1959-05-22,1959,May,55,-145,POINT (-145 55),0,Event,EPSG:4326
npmsdd-44-1973-p,1959-05-22,1959,May,55,-145,POINT (-145 55),0,Event,EPSG:4326
npmsdd-44-1974-p,1959-05-22,1959,May,55,-145,POINT (-145 55),0,Event,EPSG:4326
npmsdd-44-1975-p,1959-05-23,1959,May,55,-145,POINT (-145 55),0,Event,EPSG:4326
npmsdd-44-1976-p,1959-05-23,1959,May,55,-145,POINT (-145 55),0,Event,EPSG:4326
npmsdd-44-1977-p,1959-05-23,1959,May,55,-145,POINT (-145 55),0,Event,EPSG:4326
npmsdd-44-1978-p,1959-05-23,1959,May,55,-145,POINT (-145 55),0,Event,EPSG:4326
npmsdd-44-1979-p,1959-05-23,1959,May,55,-145,POINT (-145 55),0,Event,EPSG:4326
npmsdd-44-1980-p,1959-05-23,1959,May,55,-145,POINT (-145 55),0,Event,EPSG:4326
npmsdd-44-1981-p,1959-05-23,1959,May,55,-145,POINT (-145 55),0,Event,EPSG:4326
npmsdd-44-1982-p,1959-05-21,1959,May,55,-145,POINT (-145 55),0,Event,EPSG:4326
npmsdd-44-1983-p,1959-05-21,1959,May,55,-145,POINT (-145 55),0,Event,EPSG:4326
npmsdd-44-1984-p,1959-05-21,1959,May,55,-145,POINT (-145 55),0,Event,EPSG:4326
npmsdd-44-1985-p,1959-05-21,1959,May,55,-145,POINT (-145 55),0,Event,EPSG:4326
npmsdd-44-1986-p,1959-05-21,1959,May,55,-145,POINT (-145 55),0,Event,EPSG:4326
npmsdd-44-1987-p,1959-05-21,1959,May,55,-145,POINT (-145 55),0,Event,EPSG:4326
npmsdd-44-1988-p,1959-05-21,1959,May,55,-145,POINT (-145 55),0,Event,EPSG:4326
npmsdd-44-1989-p,1959-05-21,1959,May,55,-145,POINT (-145 55),0,Event,EPSG:4326
npmsdd-44-1990-p,1959-05-21,1959,May,55,-145,POINT (-145 55),0,Event,EPSG:4326
npmsdd-44-1991-p,1959-05-21,1959,May,55,-145,POINT (-145 55),0,Event,EPSG:4326
npmsdd-44-1992-p,1959-05-21,1959,May,55,-145,POINT (-145 55),0,Event,EPSG:4326
npmsdd-44-1993-p,1959-05-21,1959,May,55,-145,POINT (-145 55),0,Event,EPSG:4326
npmsdd-44-1994-p,1959-05-21,1959,May,55,-145,POINT (-145 55),0,Event,EPSG:4326
npmsdd-44-1995-p,1959-05-21,1959,May,55,-145,POINT (-145 55),0,Event,EPSG:4326
npmsdd-44-1996-p,1959-05-22,1959,May,55,-145,POINT (-145 55),0,Event,EPSG:4326
npmsdd-44-1997-p,1959-05-23,1959,May,55,-145,POINT (-145 55),0,Event,EPSG:4326
npmsdd-44-1998-p,1959-05-23,1959,May,55,-145,POINT (-145 55),0,Event,EPSG:4326
npmsdd-44-1999-p,1959-05-23,1959,May,55,-145,POINT (-145 55),0,Event,EPSG:4326
npmsdd-44-2000-p,1959-05-23,1959,May,55,-145,POINT (-145 55),0,Event,EPSG:4326
npmsdd-44-2001-p,1959-05-23,1959,May,55,-145,POINT (-145 55),0,Event,EPSG:4326
npmsdd-44-2002-p,1959-05-23,1959,May,55,-145,POINT (-145 55),0,Event,EPSG:4326
npmsdd-44-2003-p,1959-05-23,1959,May,55,-145,POINT (-145 55),0,Event,EPSG:4326
npmsdd-44-2004-p,1959-05-21,1959,May,55,-145,POINT (-145 55),0,Event,EPSG:4326
npmsdd-44-2005-p,1959-05-23,1959,May,55,-145,POINT (-145 55),0,Event,EPSG:4326
npmsdd-44-2006-p,1959-05-25,1959,May,58,-145,POINT (-145 58),0,Event,EPSG:4326
npmsdd-44-2007-p,1959-05-25,1959,May,58,-145,POINT (-145 58),0,Event,EPSG:4326
npmsdd-44-2008-p,1959-05-25,1959,May,58,-145,POINT (-145 58),0,Event,EPSG:4326
npmsdd-44-2009-p,1959-05-25,1959,May,58,-145,POINT (-145 58),0,Event,EPSG:4326
npmsdd-44-2010-p,1959-05-25,1959,May,58,-145,POINT (-145 58),0,Event,EPSG:4326
npmsdd-44-2011-p,1959-05-25,1959,May,58,-145,POINT (-145 58),0,Event,EPSG:4326
npmsdd-44-2012-p,1959-05-25,1959,May,58,-145,POINT (-145 58),0,Event,EPSG:4326
npmsdd-44-2013-p,1959-05-25,1959,May,58,-145,POINT (-145 58),0,Event,EPSG:4326
npmsdd-44-2014-p,1959-05-25,1959,May,58,-145,POINT (-145 58),0,Event,EPSG:4326
npmsdd-44-2015-p,1959-05-25,1959,May,58,-145,POINT (-145 58),0,Event,EPSG:4326
npmsdd-44-2016-p,1959-05-25,1959,May,58,-145,POINT (-145 58),0,Event,EPSG:4326
npmsdd-44-2017-p,1959-05-25,1959,May,58,-145,POINT (-145 58),0,Event,EPSG:4326
npmsdd-44-2018-p,1959-05-25,1959,May,58,-145,POINT (-145 58),0,Event,EPSG:4326
npmsdd-44-2019-p,1959-05-25,1959,May,58,-145,POINT (-145 58),0,Event,EPSG:4326
