eventID,eventDate,year,month,decimalLatitude,decimalLongitude,footprintWKT,coordinateUncertaintyInMeters,minimumDepthInMeters,maximumDepthInMeters,type,geodeticDatum,samplingProtocol,scientificName,scientificNameID,occurrenceStatus,occurrenceID,kingdom,phylum,class,order,sex,lifeStage,organismQuantity,organismQuantityType,basisOfRecord,institutionCode,collectionCode,catalogNumber,preparations,associatedTaxa
npmsdd-44-1950,1959-05-21,1959,5,55,-145,POINT (-145 55),0,0,70,Event,EPSG:4326, ,Amphipoda,urn:lsid:marinespecies.org:taxname:1135,present,npmsdd-44-1950-pr2,Animalia,Arthropoda,Malacostraca,Amphipoda,NA,NA,NA,NA,PreservedSpecimen, , , , ,prey of: npmsdd-44-1950-p
npmsdd-44-1950,1959-05-21,1959,5,55,-145,POINT (-145 55),0,0,70,Event,EPSG:4326, ,Copepoda,urn:lsid:marinespecies.org:taxname:1080,present,npmsdd-44-1950-pr3,Animalia,Arthropoda,Hexanauplia,NA,NA,NA,NA,NA,PreservedSpecimen, , , , ,prey of: npmsdd-44-1950-p
npmsdd-44-1950,1959-05-21,1959,5,55,-145,POINT (-145 55),0,0,70,Event,EPSG:4326, ,Euphausiacea,urn:lsid:marinespecies.org:taxname:1128,present,npmsdd-44-1950-pr4,Animalia,Arthropoda,Malacostraca,Euphausiacea,NA,NA,NA,NA,PreservedSpecimen, , , , ,prey of: npmsdd-44-1950-p
npmsdd-44-1951,1959-05-21,1959,5,55,-145,POINT (-145 55),0,0,70,Event,EPSG:4326, ,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,present,npmsdd-44-1951-p,NA,NA,NA,NA,female,mature,1,individuals,PreservedSpecimen, , , , ,
npmsdd-44-1951,1959-05-21,1959,5,55,-145,POINT (-145 55),0,0,70,Event,EPSG:4326, ,Amphipoda,urn:lsid:marinespecies.org:taxname:1135,present,npmsdd-44-1951-pr1,Animalia,Arthropoda,Malacostraca,Amphipoda,NA,NA,NA,NA,PreservedSpecimen, , , , ,prey of: npmsdd-44-1951-p
npmsdd-44-1951,1959-05-21,1959,5,55,-145,POINT (-145 55),0,0,70,Event,EPSG:4326, ,Euphausiacea,urn:lsid:marinespecies.org:taxname:1128,present,npmsdd-44-1951-pr2,Animalia,Arthropoda,Malacostraca,Euphausiacea,NA,NA,NA,NA,PreservedSpecimen, , , , ,prey of: npmsdd-44-1951-p
npmsdd-44-1952,1959-05-21,1959,5,55,-145,POINT (-145 55),0,0,70,Event,EPSG:4326, ,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,present,npmsdd-44-1952-p,NA,NA,NA,NA,female,mature,1,individuals,PreservedSpecimen, , , , ,
npmsdd-44-1952,1959-05-21,1959,5,55,-145,POINT (-145 55),0,0,70,Event,EPSG:4326, ,Actinopterygii,urn:lsid:marinespecies.org:taxname:10194,present,npmsdd-44-1952-pr1,Animalia,Chordata,Actinopterygii,NA,NA,NA,NA,NA,PreservedSpecimen, , , , ,prey of: npmsdd-44-1952-p
npmsdd-44-1952,1959-05-21,1959,5,55,-145,POINT (-145 55),0,0,70,Event,EPSG:4326, ,Amphipoda,urn:lsid:marinespecies.org:taxname:1135,present,npmsdd-44-1952-pr2,Animalia,Arthropoda,Malacostraca,Amphipoda,NA,NA,NA,NA,PreservedSpecimen, , , , ,prey of: npmsdd-44-1952-p
npmsdd-44-1953,1959-05-21,1959,5,55,-145,POINT (-145 55),0,0,70,Event,EPSG:4326, ,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,present,npmsdd-44-1953-p,NA,NA,NA,NA,male,mature,1,individuals,PreservedSpecimen, , , , ,
npmsdd-44-1953,1959-05-21,1959,5,55,-145,POINT (-145 55),0,0,70,Event,EPSG:4326, ,Amphipoda,urn:lsid:marinespecies.org:taxname:1135,present,npmsdd-44-1953-pr1,Animalia,Arthropoda,Malacostraca,Amphipoda,NA,NA,NA,NA,PreservedSpecimen, , , , ,prey of: npmsdd-44-1953-p
npmsdd-44-1953,1959-05-21,1959,5,55,-145,POINT (-145 55),0,0,70,Event,EPSG:4326, ,Euphausiacea,urn:lsid:marinespecies.org:taxname:1128,present,npmsdd-44-1953-pr2,Animalia,Arthropoda,Malacostraca,Euphausiacea,NA,NA,NA,NA,PreservedSpecimen, , , , ,prey of: npmsdd-44-1953-p
npmsdd-44-1953,1959-05-21,1959,5,55,-145,POINT (-145 55),0,0,70,Event,EPSG:4326, ,Limacina,urn:lsid:marinespecies.org:taxname:138122,present,npmsdd-44-1953-pr3,Animalia,Mollusca,Gastropoda,Pteropoda,NA,NA,NA,NA,PreservedSpecimen, , , , ,prey of: npmsdd-44-1953-p
npmsdd-44-1954,1959-05-21,1959,5,55,-145,POINT (-145 55),0,0,70,Event,EPSG:4326, ,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,present,npmsdd-44-1954-p,NA,NA,NA,NA,female,mature,1,individuals,PreservedSpecimen, , , , ,
npmsdd-44-1954,1959-05-21,1959,5,55,-145,POINT (-145 55),0,0,70,Event,EPSG:4326, ,Actinopterygii,urn:lsid:marinespecies.org:taxname:10194,present,npmsdd-44-1954-pr1,Animalia,Chordata,Actinopterygii,NA,NA,NA,NA,NA,PreservedSpecimen, , , , ,prey of: npmsdd-44-1954-p
npmsdd-44-1954,1959-05-21,1959,5,55,-145,POINT (-145 55),0,0,70,Event,EPSG:4326, ,Amphipoda,urn:lsid:marinespecies.org:taxname:1135,present,npmsdd-44-1954-pr2,Animalia,Arthropoda,Malacostraca,Amphipoda,NA,NA,NA,NA,PreservedSpecimen, , , , ,prey of: npmsdd-44-1954-p
npmsdd-44-1954,1959-05-21,1959,5,55,-145,POINT (-145 55),0,0,70,Event,EPSG:4326, ,Euphausiacea,urn:lsid:marinespecies.org:taxname:1128,present,npmsdd-44-1954-pr3,Animalia,Arthropoda,Malacostraca,Euphausiacea,NA,NA,NA,NA,PreservedSpecimen, , , , ,prey of: npmsdd-44-1954-p
npmsdd-44-1955,1959-05-21,1959,5,55,-145,POINT (-145 55),0,0,70,Event,EPSG:4326, ,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,present,npmsdd-44-1955-p,NA,NA,NA,NA,male,mature,1,individuals,PreservedSpecimen, , , , ,
npmsdd-44-1955,1959-05-21,1959,5,55,-145,POINT (-145 55),0,0,70,Event,EPSG:4326, ,Euphausiacea,urn:lsid:marinespecies.org:taxname:1128,present,npmsdd-44-1955-pr1,Animalia,Arthropoda,Malacostraca,Euphausiacea,NA,NA,NA,NA,PreservedSpecimen, , , , ,prey of: npmsdd-44-1955-p
npmsdd-44-1955,1959-05-21,1959,5,55,-145,POINT (-145 55),0,0,70,Event,EPSG:4326, ,Limacina,urn:lsid:marinespecies.org:taxname:138122,present,npmsdd-44-1955-pr2,Animalia,Mollusca,Gastropoda,Pteropoda,NA,NA,NA,NA,PreservedSpecimen, , , , ,prey of: npmsdd-44-1955-p
npmsdd-44-1956,1959-05-21,1959,5,55,-145,POINT (-145 55),0,0,70,Event,EPSG:4326, ,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,present,npmsdd-44-1956-p,NA,NA,NA,NA,unspecified,NA,1,individuals,PreservedSpecimen, , , , ,
npmsdd-44-1956,1959-05-21,1959,5,55,-145,POINT (-145 55),0,0,70,Event,EPSG:4326, ,Actinopterygii,urn:lsid:marinespecies.org:taxname:10194,present,npmsdd-44-1956-pr1,Animalia,Chordata,Actinopterygii,NA,NA,NA,NA,NA,PreservedSpecimen, , , , ,prey of: npmsdd-44-1956-p
npmsdd-44-1957,1959-05-22,1959,5,55,-145,POINT (-145 55),0,0,70,Event,EPSG:4326, ,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,present,npmsdd-44-1957-p,NA,NA,NA,NA,female,mature,1,individuals,PreservedSpecimen, , , , ,
npmsdd-44-1957,1959-05-22,1959,5,55,-145,POINT (-145 55),0,0,70,Event,EPSG:4326, ,Actinopterygii,urn:lsid:marinespecies.org:taxname:10194,present,npmsdd-44-1957-pr1,Animalia,Chordata,Actinopterygii,NA,NA,NA,NA,NA,PreservedSpecimen, , , , ,prey of: npmsdd-44-1957-p
npmsdd-44-1958,1959-05-22,1959,5,55,-145,POINT (-145 55),0,0,70,Event,EPSG:4326, ,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,present,npmsdd-44-1958-p,NA,NA,NA,NA,female,mature,1,individuals,PreservedSpecimen, , , , ,
npmsdd-44-1958,1959-05-22,1959,5,55,-145,POINT (-145 55),0,0,70,Event,EPSG:4326, ,Actinopterygii,urn:lsid:marinespecies.org:taxname:10194,present,npmsdd-44-1958-pr1,Animalia,Chordata,Actinopterygii,NA,NA,NA,NA,NA,PreservedSpecimen, , , , ,prey of: npmsdd-44-1958-p
npmsdd-44-1959,1959-05-22,1959,5,55,-145,POINT (-145 55),0,0,70,Event,EPSG:4326, ,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,present,npmsdd-44-1959-p,NA,NA,NA,NA,female,mature,1,individuals,PreservedSpecimen, , , , ,
npmsdd-44-1959,1959-05-22,1959,5,55,-145,POINT (-145 55),0,0,70,Event,EPSG:4326, ,Actinopterygii,urn:lsid:marinespecies.org:taxname:10194,present,npmsdd-44-1959-pr1,Animalia,Chordata,Actinopterygii,NA,NA,NA,NA,NA,PreservedSpecimen, , , , ,prey of: npmsdd-44-1959-p
npmsdd-44-1959,1959-05-22,1959,5,55,-145,POINT (-145 55),0,0,70,Event,EPSG:4326, ,Amphipoda,urn:lsid:marinespecies.org:taxname:1135,present,npmsdd-44-1959-pr2,Animalia,Arthropoda,Malacostraca,Amphipoda,NA,NA,NA,NA,PreservedSpecimen, , , , ,prey of: npmsdd-44-1959-p
npmsdd-44-1959,1959-05-22,1959,5,55,-145,POINT (-145 55),0,0,70,Event,EPSG:4326, ,Anomura,urn:lsid:marinespecies.org:taxname:106671,present,npmsdd-44-1959-pr3,Animalia,Arthropoda,Malacostraca,Decapoda,NA,NA,NA,NA,PreservedSpecimen, , , , ,prey of: npmsdd-44-1959-p
npmsdd-44-1959,1959-05-22,1959,5,55,-145,POINT (-145 55),0,0,70,Event,EPSG:4326, ,Copepoda,urn:lsid:marinespecies.org:taxname:1080,present,npmsdd-44-1959-pr4,Animalia,Arthropoda,Hexanauplia,NA,NA,NA,NA,NA,PreservedSpecimen, , , , ,prey of: npmsdd-44-1959-p
npmsdd-44-1959,1959-05-22,1959,5,55,-145,POINT (-145 55),0,0,70,Event,EPSG:4326, ,Limacina,urn:lsid:marinespecies.org:taxname:138122,present,npmsdd-44-1959-pr5,Animalia,Mollusca,Gastropoda,Pteropoda,NA,NA,NA,NA,PreservedSpecimen, , , , ,prey of: npmsdd-44-1959-p
npmsdd-44-1960,1959-05-22,1959,5,55,-145,POINT (-145 55),0,0,70,Event,EPSG:4326, ,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,present,npmsdd-44-1960-p,NA,NA,NA,NA,female,mature,1,individuals,PreservedSpecimen, , , , ,
npmsdd-44-1960,1959-05-22,1959,5,55,-145,POINT (-145 55),0,0,70,Event,EPSG:4326, ,Actinopterygii,urn:lsid:marinespecies.org:taxname:10194,present,npmsdd-44-1960-pr1,Animalia,Chordata,Actinopterygii,NA,NA,NA,NA,NA,PreservedSpecimen, , , , ,prey of: npmsdd-44-1960-p
npmsdd-44-1960,1959-05-22,1959,5,55,-145,POINT (-145 55),0,0,70,Event,EPSG:4326, ,Amphipoda,urn:lsid:marinespecies.org:taxname:1135,present,npmsdd-44-1960-pr2,Animalia,Arthropoda,Malacostraca,Amphipoda,NA,NA,NA,NA,PreservedSpecimen, , , , ,prey of: npmsdd-44-1960-p
npmsdd-44-1960,1959-05-22,1959,5,55,-145,POINT (-145 55),0,0,70,Event,EPSG:4326, ,Anomura,urn:lsid:marinespecies.org:taxname:106671,present,npmsdd-44-1960-pr3,Animalia,Arthropoda,Malacostraca,Decapoda,NA,NA,NA,NA,PreservedSpecimen, , , , ,prey of: npmsdd-44-1960-p
npmsdd-44-1961,1959-05-22,1959,5,55,-145,POINT (-145 55),0,0,70,Event,EPSG:4326, ,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,present,npmsdd-44-1961-p,NA,NA,NA,NA,female,mature,1,individuals,PreservedSpecimen, , , , ,
npmsdd-44-1961,1959-05-22,1959,5,55,-145,POINT (-145 55),0,0,70,Event,EPSG:4326, ,Amphipoda,urn:lsid:marinespecies.org:taxname:1135,present,npmsdd-44-1961-pr1,Animalia,Arthropoda,Malacostraca,Amphipoda,NA,NA,NA,NA,PreservedSpecimen, , , , ,prey of: npmsdd-44-1961-p
npmsdd-44-1961,1959-05-22,1959,5,55,-145,POINT (-145 55),0,0,70,Event,EPSG:4326, ,Anomura,urn:lsid:marinespecies.org:taxname:106671,present,npmsdd-44-1961-pr2,Animalia,Arthropoda,Malacostraca,Decapoda,NA,NA,NA,NA,PreservedSpecimen, , , , ,prey of: npmsdd-44-1961-p
npmsdd-44-1962,1959-05-22,1959,5,55,-145,POINT (-145 55),0,0,70,Event,EPSG:4326, ,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,present,npmsdd-44-1962-p,NA,NA,NA,NA,female,mature,1,individuals,PreservedSpecimen, , , , ,
npmsdd-44-1962,1959-05-22,1959,5,55,-145,POINT (-145 55),0,0,70,Event,EPSG:4326, ,Actinopterygii,urn:lsid:marinespecies.org:taxname:10194,present,npmsdd-44-1962-pr1,Animalia,Chordata,Actinopterygii,NA,NA,NA,NA,NA,PreservedSpecimen, , , , ,prey of: npmsdd-44-1962-p
npmsdd-44-1963,1959-05-22,1959,5,55,-145,POINT (-145 55),0,0,70,Event,EPSG:4326, ,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,present,npmsdd-44-1963-p,NA,NA,NA,NA,male,mature,1,individuals,PreservedSpecimen, , , , ,
npmsdd-44-1963,1959-05-22,1959,5,55,-145,POINT (-145 55),0,0,70,Event,EPSG:4326, ,Anomura,urn:lsid:marinespecies.org:taxname:106671,present,npmsdd-44-1963-pr1,Animalia,Arthropoda,Malacostraca,Decapoda,NA,NA,NA,NA,PreservedSpecimen, , , , ,prey of: npmsdd-44-1963-p
npmsdd-44-1964,1959-05-22,1959,5,55,-145,POINT (-145 55),0,0,70,Event,EPSG:4326, ,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,present,npmsdd-44-1964-p,NA,NA,NA,NA,male,mature,1,individuals,PreservedSpecimen, , , , ,
npmsdd-44-1964,1959-05-22,1959,5,55,-145,POINT (-145 55),0,0,70,Event,EPSG:4326, ,Actinopterygii,urn:lsid:marinespecies.org:taxname:10194,present,npmsdd-44-1964-pr1,Animalia,Chordata,Actinopterygii,NA,NA,NA,NA,NA,PreservedSpecimen, , , , ,prey of: npmsdd-44-1964-p
npmsdd-44-1965,1959-05-22,1959,5,55,-145,POINT (-145 55),0,0,70,Event,EPSG:4326, ,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,present,npmsdd-44-1965-p,NA,NA,NA,NA,male,mature,1,individuals,PreservedSpecimen, , , , ,
npmsdd-44-1965,1959-05-22,1959,5,55,-145,POINT (-145 55),0,0,70,Event,EPSG:4326, ,Actinopterygii,urn:lsid:marinespecies.org:taxname:10194,present,npmsdd-44-1965-pr1,Animalia,Chordata,Actinopterygii,NA,NA,NA,NA,NA,PreservedSpecimen, , , , ,prey of: npmsdd-44-1965-p
npmsdd-44-1966,1959-05-22,1959,5,55,-145,POINT (-145 55),0,0,70,Event,EPSG:4326, ,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,present,npmsdd-44-1966-p,NA,NA,NA,NA,female,mature,1,individuals,PreservedSpecimen, , , , ,
npmsdd-44-1966,1959-05-22,1959,5,55,-145,POINT (-145 55),0,0,70,Event,EPSG:4326, ,Actinopterygii,urn:lsid:marinespecies.org:taxname:10194,present,npmsdd-44-1966-pr1,Animalia,Chordata,Actinopterygii,NA,NA,NA,NA,NA,PreservedSpecimen, , , , ,prey of: npmsdd-44-1966-p
npmsdd-44-1966,1959-05-22,1959,5,55,-145,POINT (-145 55),0,0,70,Event,EPSG:4326, ,Amphipoda,urn:lsid:marinespecies.org:taxname:1135,present,npmsdd-44-1966-pr2,Animalia,Arthropoda,Malacostraca,Amphipoda,NA,NA,NA,NA,PreservedSpecimen, , , , ,prey of: npmsdd-44-1966-p
npmsdd-44-1966,1959-05-22,1959,5,55,-145,POINT (-145 55),0,0,70,Event,EPSG:4326, ,Anomura,urn:lsid:marinespecies.org:taxname:106671,present,npmsdd-44-1966-pr3,Animalia,Arthropoda,Malacostraca,Decapoda,NA,NA,NA,NA,PreservedSpecimen, , , , ,prey of: npmsdd-44-1966-p
npmsdd-44-1967,1959-05-22,1959,5,55,-145,POINT (-145 55),0,0,70,Event,EPSG:4326, ,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,present,npmsdd-44-1967-p,NA,NA,NA,NA,female,mature,1,individuals,PreservedSpecimen, , , , ,
npmsdd-44-1967,1959-05-22,1959,5,55,-145,POINT (-145 55),0,0,70,Event,EPSG:4326, ,Actinopterygii,urn:lsid:marinespecies.org:taxname:10194,present,npmsdd-44-1967-pr1,Animalia,Chordata,Actinopterygii,NA,NA,NA,NA,NA,PreservedSpecimen, , , , ,prey of: npmsdd-44-1967-p
npmsdd-44-1968,1959-05-22,1959,5,55,-145,POINT (-145 55),0,0,70,Event,EPSG:4326, ,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,present,npmsdd-44-1968-p,NA,NA,NA,NA,male,mature,1,individuals,PreservedSpecimen, , , , ,
npmsdd-44-1968,1959-05-22,1959,5,55,-145,POINT (-145 55),0,0,70,Event,EPSG:4326, ,Actinopterygii,urn:lsid:marinespecies.org:taxname:10194,present,npmsdd-44-1968-pr1,Animalia,Chordata,Actinopterygii,NA,NA,NA,NA,NA,PreservedSpecimen, , , , ,prey of: npmsdd-44-1968-p
npmsdd-44-1969,1959-05-22,1959,5,55,-145,POINT (-145 55),0,0,70,Event,EPSG:4326, ,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,present,npmsdd-44-1969-p,NA,NA,NA,NA,male,mature,1,individuals,PreservedSpecimen, , , , ,
npmsdd-44-1969,1959-05-22,1959,5,55,-145,POINT (-145 55),0,0,70,Event,EPSG:4326, ,Actinopterygii,urn:lsid:marinespecies.org:taxname:10194,present,npmsdd-44-1969-pr1,Animalia,Chordata,Actinopterygii,NA,NA,NA,NA,NA,PreservedSpecimen, , , , ,prey of: npmsdd-44-1969-p
npmsdd-44-1969,1959-05-22,1959,5,55,-145,POINT (-145 55),0,0,70,Event,EPSG:4326, ,Amphipoda,urn:lsid:marinespecies.org:taxname:1135,present,npmsdd-44-1969-pr2,Animalia,Arthropoda,Malacostraca,Amphipoda,NA,NA,NA,NA,PreservedSpecimen, , , , ,prey of: npmsdd-44-1969-p
npmsdd-44-1969,1959-05-22,1959,5,55,-145,POINT (-145 55),0,0,70,Event,EPSG:4326, ,Coleoidea,urn:lsid:marinespecies.org:taxname:11709,present,npmsdd-44-1969-pr3,Animalia,Mollusca,Cephalopoda,NA,NA,NA,NA,NA,PreservedSpecimen, , , , ,prey of: npmsdd-44-1969-p
npmsdd-44-1969,1959-05-22,1959,5,55,-145,POINT (-145 55),0,0,70,Event,EPSG:4326, ,Copepoda,urn:lsid:marinespecies.org:taxname:1080,present,npmsdd-44-1969-pr4,Animalia,Arthropoda,Hexanauplia,NA,NA,NA,NA,NA,PreservedSpecimen, , , , ,prey of: npmsdd-44-1969-p
npmsdd-44-1969,1959-05-22,1959,5,55,-145,POINT (-145 55),0,0,70,Event,EPSG:4326, ,Euphausiacea,urn:lsid:marinespecies.org:taxname:1128,present,npmsdd-44-1969-pr5,Animalia,Arthropoda,Malacostraca,Euphausiacea,NA,NA,NA,NA,PreservedSpecimen, , , , ,prey of: npmsdd-44-1969-p
npmsdd-44-1970,1959-05-22,1959,5,55,-145,POINT (-145 55),0,0,70,Event,EPSG:4326, ,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,present,npmsdd-44-1970-p,NA,NA,NA,NA,female,mature,1,individuals,PreservedSpecimen, , , , ,
npmsdd-44-1970,1959-05-22,1959,5,55,-145,POINT (-145 55),0,0,70,Event,EPSG:4326, ,Amphipoda,urn:lsid:marinespecies.org:taxname:1135,present,npmsdd-44-1970-pr1,Animalia,Arthropoda,Malacostraca,Amphipoda,NA,NA,NA,NA,PreservedSpecimen, , , , ,prey of: npmsdd-44-1970-p
npmsdd-44-1970,1959-05-22,1959,5,55,-145,POINT (-145 55),0,0,70,Event,EPSG:4326, ,Euphausiacea,urn:lsid:marinespecies.org:taxname:1128,present,npmsdd-44-1970-pr2,Animalia,Arthropoda,Malacostraca,Euphausiacea,NA,NA,NA,NA,PreservedSpecimen, , , , ,prey of: npmsdd-44-1970-p
npmsdd-44-1971,1959-05-22,1959,5,55,-145,POINT (-145 55),0,0,70,Event,EPSG:4326, ,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,present,npmsdd-44-1971-p,NA,NA,NA,NA,male,mature,1,individuals,PreservedSpecimen, , , , ,
npmsdd-44-1971,1959-05-22,1959,5,55,-145,POINT (-145 55),0,0,70,Event,EPSG:4326, ,Actinopterygii,urn:lsid:marinespecies.org:taxname:10194,present,npmsdd-44-1971-pr1,Animalia,Chordata,Actinopterygii,NA,NA,NA,NA,NA,PreservedSpecimen, , , , ,prey of: npmsdd-44-1971-p
npmsdd-44-1971,1959-05-22,1959,5,55,-145,POINT (-145 55),0,0,70,Event,EPSG:4326, ,Amphipoda,urn:lsid:marinespecies.org:taxname:1135,present,npmsdd-44-1971-pr2,Animalia,Arthropoda,Malacostraca,Amphipoda,NA,NA,NA,NA,PreservedSpecimen, , , , ,prey of: npmsdd-44-1971-p
npmsdd-44-1972,1959-05-22,1959,5,55,-145,POINT (-145 55),0,0,70,Event,EPSG:4326, ,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,present,npmsdd-44-1972-p,NA,NA,NA,NA,male,mature,1,individuals,PreservedSpecimen, , , , ,
npmsdd-44-1972,1959-05-22,1959,5,55,-145,POINT (-145 55),0,0,70,Event,EPSG:4326, ,Amphipoda,urn:lsid:marinespecies.org:taxname:1135,present,npmsdd-44-1972-pr1,Animalia,Arthropoda,Malacostraca,Amphipoda,NA,NA,NA,NA,PreservedSpecimen, , , , ,prey of: npmsdd-44-1972-p
npmsdd-44-1972,1959-05-22,1959,5,55,-145,POINT (-145 55),0,0,70,Event,EPSG:4326, ,Euphausiacea,urn:lsid:marinespecies.org:taxname:1128,present,npmsdd-44-1972-pr2,Animalia,Arthropoda,Malacostraca,Euphausiacea,NA,NA,NA,NA,PreservedSpecimen, , , , ,prey of: npmsdd-44-1972-p
npmsdd-44-1973,1959-05-22,1959,5,55,-145,POINT (-145 55),0,0,70,Event,EPSG:4326, ,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,present,npmsdd-44-1973-p,NA,NA,NA,NA,female,mature,1,individuals,PreservedSpecimen, , , , ,
npmsdd-44-1973,1959-05-22,1959,5,55,-145,POINT (-145 55),0,0,70,Event,EPSG:4326, ,Actinopterygii,urn:lsid:marinespecies.org:taxname:10194,present,npmsdd-44-1973-pr1,Animalia,Chordata,Actinopterygii,NA,NA,NA,NA,NA,PreservedSpecimen, , , , ,prey of: npmsdd-44-1973-p
npmsdd-44-1974,1959-05-22,1959,5,55,-145,POINT (-145 55),0,0,70,Event,EPSG:4326, ,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,present,npmsdd-44-1974-p,NA,NA,NA,NA,female,mature,1,individuals,PreservedSpecimen, , , , ,
npmsdd-44-1974,1959-05-22,1959,5,55,-145,POINT (-145 55),0,0,70,Event,EPSG:4326, ,Actinopterygii,urn:lsid:marinespecies.org:taxname:10194,present,npmsdd-44-1974-pr1,Animalia,Chordata,Actinopterygii,NA,NA,NA,NA,NA,PreservedSpecimen, , , , ,prey of: npmsdd-44-1974-p
npmsdd-44-1975,1959-05-23,1959,5,55,-145,POINT (-145 55),0,0,70,Event,EPSG:4326, ,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,present,npmsdd-44-1975-p,NA,NA,NA,NA,female,immature,1,individuals,PreservedSpecimen, , , , ,
npmsdd-44-1975,1959-05-23,1959,5,55,-145,POINT (-145 55),0,0,70,Event,EPSG:4326, ,Amphipoda,urn:lsid:marinespecies.org:taxname:1135,present,npmsdd-44-1975-pr1,Animalia,Arthropoda,Malacostraca,Amphipoda,NA,NA,NA,NA,PreservedSpecimen, , , , ,prey of: npmsdd-44-1975-p
npmsdd-44-1976,1959-05-23,1959,5,55,-145,POINT (-145 55),0,0,70,Event,EPSG:4326, ,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,present,npmsdd-44-1976-p,NA,NA,NA,NA,female,immature,1,individuals,PreservedSpecimen, , , , ,
npmsdd-44-1976,1959-05-23,1959,5,55,-145,POINT (-145 55),0,0,70,Event,EPSG:4326, ,Amphipoda,urn:lsid:marinespecies.org:taxname:1135,present,npmsdd-44-1976-pr1,Animalia,Arthropoda,Malacostraca,Amphipoda,NA,NA,NA,NA,PreservedSpecimen, , , , ,prey of: npmsdd-44-1976-p
npmsdd-44-1976,1959-05-23,1959,5,55,-145,POINT (-145 55),0,0,70,Event,EPSG:4326, ,Euphausiacea,urn:lsid:marinespecies.org:taxname:1128,present,npmsdd-44-1976-pr2,Animalia,Arthropoda,Malacostraca,Euphausiacea,NA,NA,NA,NA,PreservedSpecimen, , , , ,prey of: npmsdd-44-1976-p
npmsdd-44-1977,1959-05-23,1959,5,55,-145,POINT (-145 55),0,0,70,Event,EPSG:4326, ,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,present,npmsdd-44-1977-p,NA,NA,NA,NA,male,NA,1,individuals,PreservedSpecimen, , , , ,
npmsdd-44-1977,1959-05-23,1959,5,55,-145,POINT (-145 55),0,0,70,Event,EPSG:4326, ,Amphipoda,urn:lsid:marinespecies.org:taxname:1135,present,npmsdd-44-1977-pr1,Animalia,Arthropoda,Malacostraca,Amphipoda,NA,NA,NA,NA,PreservedSpecimen, , , , ,prey of: npmsdd-44-1977-p
npmsdd-44-1978,1959-05-23,1959,5,55,-145,POINT (-145 55),0,0,70,Event,EPSG:4326, ,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,present,npmsdd-44-1978-p,NA,NA,NA,NA,male,immature,1,individuals,PreservedSpecimen, , , , ,
npmsdd-44-1978,1959-05-23,1959,5,55,-145,POINT (-145 55),0,0,70,Event,EPSG:4326, ,Amphipoda,urn:lsid:marinespecies.org:taxname:1135,present,npmsdd-44-1978-pr1,Animalia,Arthropoda,Malacostraca,Amphipoda,NA,NA,NA,NA,PreservedSpecimen, , , , ,prey of: npmsdd-44-1978-p
npmsdd-44-1979,1959-05-23,1959,5,55,-145,POINT (-145 55),0,0,70,Event,EPSG:4326, ,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,present,npmsdd-44-1979-p,NA,NA,NA,NA,male,NA,1,individuals,PreservedSpecimen, , , , ,
npmsdd-44-1979,1959-05-23,1959,5,55,-145,POINT (-145 55),0,0,70,Event,EPSG:4326, ,Actinopterygii,urn:lsid:marinespecies.org:taxname:10194,present,npmsdd-44-1979-pr1,Animalia,Chordata,Actinopterygii,NA,NA,NA,NA,NA,PreservedSpecimen, , , , ,prey of: npmsdd-44-1979-p
