eventID,parentEventID,eventDate,year,month,day,decimalLatitude,decimalLongitude,footprintWKT,coordinateUncertaintyInMeters,minimumDepthInMeters,maximumDepthInMeters,samplingProtocol,locality,locationID,type,fieldNotes
IYS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,project,NA
IYS:GoA2019,IYS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cruise,NA
IYS:GoA2019_Stn1,IYS:GoA2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,station,NA
IYS:GoA2019_Stn2,IYS:GoA2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,station,NA
IYS:GoA2019_Stn3,IYS:GoA2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,station,NA
IYS:GoA2019_Stn4,IYS:GoA2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,station,NA
IYS:GoA2019_Stn5,IYS:GoA2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,station,NA
IYS:GoA2019_Stn6,IYS:GoA2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,station,NA
IYS:GoA2019_Stn7,IYS:GoA2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,station,NA
IYS:GoA2019_Stn8,IYS:GoA2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,station,NA
IYS:GoA2019_Stn9,IYS:GoA2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,station,NA
IYS:GoA2019_Stn10,IYS:GoA2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,station,NA
IYS:GoA2019_Stn11,IYS:GoA2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,station,NA
IYS:GoA2019_Stn12,IYS:GoA2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,station,NA
IYS:GoA2019_Stn13,IYS:GoA2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,station,NA
IYS:GoA2019_Stn14,IYS:GoA2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,station,NA
IYS:GoA2019_Stn15,IYS:GoA2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,station,NA
IYS:GoA2019_Stn16,IYS:GoA2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,station,NA
IYS:GoA2019_Stn17,IYS:GoA2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,station,NA
IYS:GoA2019_Stn18,IYS:GoA2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,station,NA
IYS:GoA2019_Stn19,IYS:GoA2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,station,NA
IYS:GoA2019_Stn20,IYS:GoA2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,station,NA
IYS:GoA2019_Stn21,IYS:GoA2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,station,NA
IYS:GoA2019_Stn22,IYS:GoA2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,station,NA
IYS:GoA2019_Stn23,IYS:GoA2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,station,NA
IYS:GoA2019_Stn24,IYS:GoA2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,station,NA
IYS:GoA2019_Stn25,IYS:GoA2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,station,NA
IYS:GoA2019_Stn26,IYS:GoA2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,station,NA
IYS:GoA2019_Stn27,IYS:GoA2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,station,NA
IYS:GoA2019_Stn28,IYS:GoA2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,station,NA
IYS:GoA2019_Stn29,IYS:GoA2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,station,NA
IYS:GoA2019_Stn30,IYS:GoA2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,station,NA
IYS:GoA2019_Stn31,IYS:GoA2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,station,NA
IYS:GoA2019_Stn32,IYS:GoA2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,station,NA
IYS:GoA2019_Stn33,IYS:GoA2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,station,NA
IYS:GoA2019_Stn34,IYS:GoA2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,station,NA
IYS:GoA2019_Stn35,IYS:GoA2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,station,NA
IYS:GoA2019_Stn36,IYS:GoA2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,station,NA
IYS:GoA2019_Stn37,IYS:GoA2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,station,NA
IYS:GoA2019_Stn38,IYS:GoA2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,station,NA
IYS:GoA2019_Stn39,IYS:GoA2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,station,NA
IYS:GoA2019_Stn40,IYS:GoA2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,station,NA
IYS:GoA2019_Stn41,IYS:GoA2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,station,NA
IYS:GoA2019_Stn42,IYS:GoA2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,station,NA
IYS:GoA2019_Stn43,IYS:GoA2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,station,NA
IYS:GoA2019_Stn44,IYS:GoA2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,station,NA
IYS:GoA2019_Stn45,IYS:GoA2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,station,NA
IYS:GoA2019_Stn46,IYS:GoA2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,station,NA
IYS:GoA2019_Stn47,IYS:GoA2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,station,NA
IYS:GoA2019_Stn48,IYS:GoA2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,station,NA
IYS:GoA2019_Stn49,IYS:GoA2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,station,NA
IYS:GoA2019_Stn50,IYS:GoA2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,station,NA
IYS:GoA2019_Stn51,IYS:GoA2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,station,NA
IYS:GoA2019_Stn52,IYS:GoA2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,station,NA
IYS:GoA2019_Stn53,IYS:GoA2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,station,NA
IYS:GoA2019_Stn54,IYS:GoA2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,station,NA
IYS:GoA2019_Stn55,IYS:GoA2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,station,NA
IYS:GoA2019_Stn56,IYS:GoA2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,station,NA
IYS:GoA2019_Stn57,IYS:GoA2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,station,NA
IYS:GoA2019_Stn58,IYS:GoA2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,station,NA
IYS:GoA2019_Stn59,IYS:GoA2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,station,NA
IYS:GoA2019_Stn60,IYS:GoA2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,station,NA
IYS:GoA2019_Stn61,IYS:GoA2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,station,NA
IYS:GoA2019_Stn62,IYS:GoA2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,station,NA
IYS:GoA2019_Stn63,IYS:GoA2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,station,NA
IYS:GoA2019_Stn64,IYS:GoA2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,station,NA
IYS:GoA2019_Stn1:trawl,IYS:GoA2019_Stn1,2019-02-18T22:02:00Z,2019,2,18,48.16200193792077,-128.28699387761898,"LINESTRING ( -128.308 48.177 , -128.266 48.147 )",2285.263200639685,0,54.8,surface trawl,Canadian EEZ,http://marineregions.org/mrgid/8493,surface trawl,NA
IYS:GoA2019_Stn2:trawl,IYS:GoA2019_Stn2,2019-02-19T08:00:00Z,2019,2,19,48.080000062173816,-129.55550096900302,"LINESTRING ( -129.553 48.1 , -129.558 48.06 )",2231.6253772704827,0,54.8,surface trawl,Canadian EEZ,http://marineregions.org/mrgid/8493,surface trawl,NA
IYS:GoA2019_Stn3:trawl,IYS:GoA2019_Stn3,2019-02-21T09:21:00Z,2019,2,21,47.36250082829213,-137.02550497462644,"LINESTRING ( -137.012 47.382 , -137.039 47.343 )",2395.843031841346,0,54.8,surface trawl,Gulf of Alaska,NA,surface trawl,NA
IYS:GoA2019_Stn4:trawl,IYS:GoA2019_Stn4,2019-02-21T20:19:00Z,2019,2,21,47.40450460936539,-138.22650338282256,"LINESTRING ( -138.259 47.399 , -138.194 47.41 )",2528.166331472088,0,54.8,surface trawl,Gulf of Alaska,NA,surface trawl,NA
IYS:GoA2019_Stn5:trawl,IYS:GoA2019_Stn5,2019-02-22T07:49:00Z,2019,2,22,47.399004057598276,-139.5525011541946,"LINESTRING ( -139.583 47.397 , -139.522 47.401 )",2313.094677628389,0,54.8,surface trawl,Gulf of Alaska,NA,surface trawl,NA
IYS:GoA2019_Stn6:trawl,IYS:GoA2019_Stn6,2019-02-22T18:55:00Z,2019,2,22,47.3635009409576,-141.32450452125812,"LINESTRING ( -141.31 47.38 , -141.339 47.347 )",2136.5531025294194,0,54.8,surface trawl,Gulf of Alaska,NA,surface trawl,NA
IYS:GoA2019_Stn7:trawl,IYS:GoA2019_Stn7,2019-02-23T04:08:00Z,2019,2,23,47.38350433279184,-143.0585044677046,"LINESTRING ( -143.027 47.391 , -143.09 47.376 )",2520.4896646115476,0,54.8,surface trawl,Gulf of Alaska,NA,surface trawl,NA
IYS:GoA2019_Stn8:trawl,IYS:GoA2019_Stn8,2019-02-23T12:38:00Z,2019,2,23,47.40650405717677,-144.35649971137528,"LINESTRING ( -144.326 47.406 , -144.387 47.407 )",2302.726631170098,0,54.8,surface trawl,Gulf of Alaska,NA,surface trawl,NA
IYS:GoA2019_Stn9:trawl,IYS:GoA2019_Stn9,2019-02-23T21:12:00Z,2019,2,23,47.40700460667918,-146.0485,"LINESTRING ( -146.016 47.407 , -146.081 47.407 )",2452.986791453357,0,54.8,surface trawl,Gulf of Alaska,NA,surface trawl,NA
IYS:GoA2019_Stn10:trawl,IYS:GoA2019_Stn10,2019-02-24T05:40:00Z,2019,2,24,47.42400367831019,-147.34499395882378,"LINESTRING ( -147.316 47.413 , -147.374 47.435 )",2506.6913464536046,0,54.8,surface trawl,Gulf of Alaska,NA,surface trawl,NA
IYS:GoA2019_Stn11:trawl,IYS:GoA2019_Stn11,2019-02-24T14:48:00Z,2019,2,24,48.428500549516635,-147.36000356095806,"LINESTRING ( -147.371 48.412 , -147.349 48.445 )",2007.2617970626354,0,54.8,surface trawl,Gulf of Alaska,NA,surface trawl,NA
IYS:GoA2019_Stn12:trawl,IYS:GoA2019_Stn12,2019-02-24T23:48:00Z,2019,2,24,49.42050239565048,-147.33249546358027,"LINESTRING ( -147.309 49.411 , -147.356 49.43 )",2005.8454362728444,0,54.8,surface trawl,Gulf of Alaska,NA,surface trawl,NA
IYS:GoA2019_Stn13:trawl,IYS:GoA2019_Stn13,2019-02-25T09:05:00Z,2019,2,25,50.42450280990967,-147.33749275072105,"LINESTRING ( -147.312 50.411 , -147.363 50.438 )",2353.464029591373,0,54.8,surface trawl,Gulf of Alaska,NA,surface trawl,NA
IYS:GoA2019_Stn14:trawl,IYS:GoA2019_Stn14,2019-02-25T17:55:00Z,2019,2,25,51.433002690363736,-147.34699072139048,"LINESTRING ( -147.322 51.416 , -147.372 51.45 )",2569.013144332002,0,54.8,surface trawl,Gulf of Alaska,NA,surface trawl,NA
IYS:GoA2019_Stn15:trawl,IYS:GoA2019_Stn15,2019-02-26T02:07:00Z,2019,2,26,52.44100011263057,-147.31099791707908,"LINESTRING ( -147.307 52.418 , -147.315 52.464 )",2573.755075770616,0,54.8,surface trawl,Gulf of Alaska,NA,surface trawl,NA
IYS:GoA2019_Stn16:trawl,IYS:GoA2019_Stn16,2019-02-26T10:15:00Z,2019,2,26,53.440500123681446,-147.302497728361,"LINESTRING ( -147.298 53.419 , -147.307 53.462 )",2411.4455385899246,0,54.8,surface trawl,Gulf of Alaska,NA,surface trawl,NA
IYS:GoA2019_Stn17:trawl,IYS:GoA2019_Stn17,2019-02-26T18:13:00Z,2019,2,26,54.435000033315404,-147.302,"LINESTRING ( -147.302 54.415 , -147.302 54.455 )",2226.261779730983,0,54.8,surface trawl,Gulf of Alaska,NA,surface trawl,NA
IYS:GoA2019_Stn18:trawl,IYS:GoA2019_Stn18,2019-02-27T03:10:00Z,2019,2,27,55.441000047374196,-147.3,"LINESTRING ( -147.3 55.417 , -147.3 55.465 )",2671.9591019103227,0,54.8,surface trawl,Gulf of Alaska,NA,surface trawl,NA
IYS:GoA2019_Stn19:trawl,IYS:GoA2019_Stn19,2019-02-28T11:02:00Z,2019,2,28,56.43150005020666,-147.30799892388958,"LINESTRING ( -147.306 56.411 , -147.31 56.452 )",2286.000368852406,0,54.8,surface trawl,Gulf of Alaska,NA,surface trawl,NA
IYS:GoA2019_Stn20:trawl,IYS:GoA2019_Stn20,2019-02-27T19:08:00Z,2019,2,27,56.44150020768497,-145.59050366935566,"LINESTRING ( -145.597 56.42 , -145.584 56.463 )",2427.3592382131746,0,54.8,surface trawl,Gulf of Alaska,NA,surface trawl,NA
IYS:GoA2019_Stn21:trawl,IYS:GoA2019_Stn21,2019-02-28T02:38:00Z,2019,2,28,56.395005224483334,-144.2509981128629,"LINESTRING ( -144.287 56.397 , -144.215 56.393 )",2234.3027729087803,0,54.8,surface trawl,Gulf of Alaska,NA,surface trawl,NA
IYS:GoA2019_Stn22:trawl,IYS:GoA2019_Stn22,2019-02-28T09:51:00Z,2019,2,28,56.37250330012049,-142.55848693880583,"LINESTRING ( -142.587 56.39 , -142.53 56.355 )",2626.4707260115797,0,54.8,surface trawl,Gulf of Alaska,NA,surface trawl,NA
IYS:GoA2019_Stn23:trawl,IYS:GoA2019_Stn23,2019-02-28T18:09:00Z,2019,2,28,55.3655004036933,-143.01950491014205,"LINESTRING ( -143.01 55.386 , -143.029 55.345 )",2360.4340018138646,0,54.8,surface trawl,Gulf of Alaska,NA,surface trawl,NA
IYS:GoA2019_Stn24:trawl,IYS:GoA2019_Stn24,2019-03-01T02:10:00Z,2019,3,1,55.389006542775334,-144.3810040375575,"LINESTRING ( -144.341 55.393 , -144.421 55.385 )",2573.7590876571335,0,54.8,surface trawl,Gulf of Alaska,NA,surface trawl,NA
IYS:GoA2019_Stn25:trawl,IYS:GoA2019_Stn25,2019-03-01T09:09:00Z,2019,3,1,55.37050005373398,-145.5934988337018,"LINESTRING ( -145.596 55.389 , -145.591 55.352 )",2065.7016195047586,0,54.8,surface trawl,Gulf of Alaska,NA,surface trawl,NA
IYS:GoA2019_Stn26:trawl,IYS:GoA2019_Stn26,2019-03-01T17:34:00Z,2019,3,1,54.364000044487106,-146.00100053439314,"LINESTRING ( -146 54.386 , -146.002 54.342 )",2449.7215400520686,0,54.8,surface trawl,Gulf of Alaska,NA,surface trawl,NA
IYS:GoA2019_Stn27:trawl,IYS:GoA2019_Stn27,2019-03-02T01:24:00Z,2019,3,2,53.39200005542509,-145.59550057422737,"LINESTRING ( -145.599 53.385 , -145.592 53.399 )",813.108168945347,0,54.8,surface trawl,Gulf of Alaska,NA,surface trawl,NA
IYS:GoA2019_Stn28:trawl,IYS:GoA2019_Stn28,2019-03-02T09:23:00Z,2019,3,2,52.36500006397278,-146.011501185356,"LINESTRING ( -146.009 52.386 , -146.014 52.344 )",2342.9568751132333,0,54.8,surface trawl,Gulf of Alaska,NA,surface trawl,NA
IYS:GoA2019_Stn29:trawl,IYS:GoA2019_Stn29,2019-03-02T17:48:00Z,2019,3,2,51.34817160960188,-145.79959600795988,"LINESTRING ( -145.599 51.37 , -146 51.326 )",14181.877955467595,0,54.8,surface trawl,Gulf of Alaska,NA,surface trawl,NA
IYS:GoA2019_Stn30:trawl,IYS:GoA2019_Stn30,2019-03-03T01:49:00Z,2019,3,3,50.362000046136785,-146.0050004622489,"LINESTRING ( -146.004 50.384 , -146.006 50.34 )",2448.227000726314,0,54.8,surface trawl,Gulf of Alaska,NA,surface trawl,NA
IYS:GoA2019_Stn31:trawl,IYS:GoA2019_Stn31,2019-03-03T09:32:00Z,2019,3,3,49.36450004401815,-146.002,"LINESTRING ( -146.002 49.387 , -146.002 49.342 )",2502.377863157319,0,54.8,surface trawl,Gulf of Alaska,NA,surface trawl,NA
IYS:GoA2019_Stn32:trawl,IYS:GoA2019_Stn32,2019-03-03T18:21:00Z,2019,3,3,48.39650431208416,-145.55049907401943,"LINESTRING ( -145.582 48.398 , -145.519 48.395 )",2338.5854628456796,0,54.8,surface trawl,Gulf of Alaska,NA,surface trawl,NA
IYS:GoA2019_Stn33:trawl,IYS:GoA2019_Stn33,2019-03-04T02:25:00Z,2019,3,4,48.43200082678978,-144.27149470205285,"LINESTRING ( -144.258 48.412 , -144.285 48.452 )",2438.046004533399,0,54.8,surface trawl,Gulf of Alaska,NA,surface trawl,NA
IYS:GoA2019_Stn34:trawl,IYS:GoA2019_Stn34,2019-03-04T10:41:00Z,2019,3,4,49.4355000408502,-144.30899958322036,"LINESTRING ( -144.308 49.415 , -144.31 49.456 )",2281.12583738477,0,54.8,surface trawl,Gulf of Alaska,NA,surface trawl,NA
IYS:GoA2019_Stn35:trawl,IYS:GoA2019_Stn35,2019-03-04T18:45:00Z,2019,3,4,50.43450174516637,-144.33999262700797,"LINESTRING ( -144.32 50.417 , -144.36 50.452 )",2410.0965301187616,0,54.8,surface trawl,Gulf of Alaska,NA,surface trawl,NA
IYS:GoA2019_Stn36:trawl,IYS:GoA2019_Stn36,2019-03-05T03:10:00Z,2019,3,5,51.43500004578182,-144.30499951966104,"LINESTRING ( -144.304 51.413 , -144.306 51.457 )",2448.632681493835,0,54.8,surface trawl,Gulf of Alaska,NA,surface trawl,NA
IYS:GoA2019_Stn37:trawl,IYS:GoA2019_Stn37,2019-03-05T10:59:00Z,2019,3,5,52.4375000599674,-144.2940010186908,"LINESTRING ( -144.296 52.415 , -144.292 52.46 )",2507.3938437163097,0,54.8,surface trawl,Gulf of Alaska,NA,surface trawl,NA
IYS:GoA2019_Stn38:trawl,IYS:GoA2019_Stn38,2019-03-05T18:56:00Z,2019,3,5,53.43100003040537,-144.3,"LINESTRING ( -144.3 53.412 , -144.3 53.45 )",2114.592983677841,0,54.8,surface trawl,Gulf of Alaska,NA,surface trawl,NA
IYS:GoA2019_Stn39:trawl,IYS:GoA2019_Stn39,2019-03-06T02:55:00Z,2019,3,6,54.40300679042486,-144.23450098518904,"LINESTRING ( -144.275 54.402 , -144.194 54.404 )",2632.4556292378425,0,54.8,surface trawl,Gulf of Alaska,NA,surface trawl,NA
IYS:GoA2019_Stn40:trawl,IYS:GoA2019_Stn40,2019-03-06T09:57:00Z,2019,3,6,54.3690000409003,-143.00100051019683,"LINESTRING ( -143 54.39 , -143.002 54.348 )",2338.452555096146,0,54.8,surface trawl,Gulf of Alaska,NA,surface trawl,NA
IYS:GoA2019_Stn41:trawl,IYS:GoA2019_Stn41,2019-03-06T17:57:00Z,2019,3,6,53.36200006697438,-143.00450128766855,"LINESTRING ( -143.002 53.384 , -143.007 53.34 )",2454.0979238568284,0,54.8,surface trawl,Gulf of Alaska,NA,surface trawl,NA
IYS:GoA2019_Stn42:trawl,IYS:GoA2019_Stn42,2019-03-07T02:00:00Z,2019,3,7,52.3640000470511,-143.01050071118783,"LINESTRING ( -143.009 52.385 , -143.012 52.343 )",2338.9923600114166,0,54.8,surface trawl,Gulf of Alaska,NA,surface trawl,NA
IYS:GoA2019_Stn43:trawl,IYS:GoA2019_Stn43,2019-03-07T09:57:00Z,2019,3,7,51.3670000378486,-143.004,"LINESTRING ( -143.004 51.388 , -143.004 51.346 )",2336.3611959553805,0,54.8,surface trawl,Gulf of Alaska,NA,surface trawl,NA
IYS:GoA2019_Stn44:trawl,IYS:GoA2019_Stn44,2019-03-07T18:30:00Z,2019,3,7,50.36650210412579,-142.5619923716697,"LINESTRING ( -142.584 50.383 , -142.54 50.35 )",2412.2168088673593,0,54.8,surface trawl,Gulf of Alaska,NA,surface trawl,NA
IYS:GoA2019_Stn45:trawl,IYS:GoA2019_Stn45,2019-03-08T03:17:00Z,2019,3,8,49.38650530129464,-142.53699538278713,"LINESTRING ( -142.572 49.393 , -142.502 49.38 )",2641.965890646749,0,54.8,surface trawl,Gulf of Alaska,NA,surface trawl,NA
IYS:GoA2019_Stn46:trawl,IYS:GoA2019_Stn46,2019-03-08T13:02:00Z,2019,3,8,48.42000262292197,-142.55050624697074,"LINESTRING ( -142.575 48.407 , -142.526 48.433 )",2319.1026226898884,0,54.8,surface trawl,Gulf of Alaska,NA,surface trawl,NA
IYS:GoA2019_Stn47:trawl,IYS:GoA2019_Stn47,2019-03-08T21:20:00Z,2019,3,8,48.41400459393898,-141.24350446117785,"LINESTRING ( -141.276 48.407 , -141.211 48.421 )",2528.642085059823,0,54.8,surface trawl,Gulf of Alaska,NA,surface trawl,NA
IYS:GoA2019_Stn48:trawl,IYS:GoA2019_Stn48,2019-03-09T06:39:00Z,2019,3,9,49.43100070692833,-141.27250482777472,"LINESTRING ( -141.285 49.412 , -141.26 49.45 )",2299.4637509774407,0,54.8,surface trawl,Gulf of Alaska,NA,surface trawl,NA
IYS:GoA2019_Stn49:trawl,IYS:GoA2019_Stn49,2019-03-09T15:05:00Z,2019,3,9,50.42200209925327,-141.26200694858036,"LINESTRING ( -141.284 50.407 , -141.24 50.437 )",2286.5875359635615,0,54.8,surface trawl,Gulf of Alaska,NA,surface trawl,NA
IYS:GoA2019_Stn50:trawl,IYS:GoA2019_Stn50,2019-03-09T23:35:00Z,2019,3,9,51.434000170529984,-141.28350264176947,"LINESTRING ( -141.289 51.412 , -141.278 51.456 )",2477.3475214653877,0,54.8,surface trawl,Gulf of Alaska,NA,surface trawl,NA
IYS:GoA2019_Stn51:trawl,IYS:GoA2019_Stn51,2019-03-10T07:28:00Z,2019,3,10,52.43550051307837,-141.2785055854167,"LINESTRING ( -141.289 52.412 , -141.268 52.459 )",2710.727485477254,0,54.8,surface trawl,Gulf of Alaska,NA,surface trawl,NA
IYS:GoA2019_Stn52:trawl,IYS:GoA2019_Stn52,2019-03-10T15:53:00Z,2019,3,10,53.41500378674248,-141.2500105559108,"LINESTRING ( -141.28 53.4 , -141.22 53.43 )",2601.1467601020645,0,54.8,surface trawl,Gulf of Alaska,NA,surface trawl,NA
IYS:GoA2019_Stn53:trawl,IYS:GoA2019_Stn53,2019-03-10T23:44:00Z,2019,3,10,53.415004162411165,-139.55050738913752,"LINESTRING ( -139.582 53.405 , -139.519 53.425 )",2371.8177264845654,0,54.8,surface trawl,Gulf of Alaska,NA,surface trawl,NA
IYS:GoA2019_Stn54:trawl,IYS:GoA2019_Stn54,2019-03-11T12:16:00Z,2019,3,11,52.40400518357448,-139.54500474812536,"LINESTRING ( -139.58 52.398 , -139.51 52.41 )",2473.829445747868,0,54.8,surface trawl,Gulf of Alaska,NA,surface trawl,NA
IYS:GoA2019_Stn55:trawl,IYS:GoA2019_Stn55,2019-03-11T23:05:00Z,2019,3,11,51.40350553038675,-139.53700353304248,"LINESTRING ( -139.573 51.399 , -139.501 51.408 )",2554.6722114998197,0,54.8,surface trawl,Gulf of Alaska,NA,surface trawl,NA
IYS:GoA2019_Stn56:trawl,IYS:GoA2019_Stn56,2019-03-12T16:40:00Z,2019,3,12,50.40000620598486,-139.542,"LINESTRING ( -139.58 50.4 , -139.504 50.4 )",2701.7672978714577,0,54.8,surface trawl,Gulf of Alaska,NA,surface trawl,NA
IYS:GoA2019_Stn57:trawl,IYS:GoA2019_Stn57,2019-03-13T01:05:00Z,2019,3,13,50.3855040020474,-138.24849583101624,"LINESTRING ( -138.279 50.392 , -138.218 50.379 )",2286.514248203353,0,54.8,surface trawl,Gulf of Alaska,NA,surface trawl,NA
IYS:GoA2019_Stn58:trawl,IYS:GoA2019_Stn58,2019-03-13T19:00:00Z,2019,3,13,49.430000142856436,-138.28500203267518,"LINESTRING ( -138.29 49.41 , -138.28 49.45 )",2253.737656136243,0,54.8,surface trawl,Gulf of Alaska,NA,surface trawl,NA
IYS:GoA2019_Stn59:trawl,IYS:GoA2019_Stn59,2019-03-14T08:15:00Z,2019,3,14,48.41900294989478,-138.2530061192657,"LINESTRING ( -138.279 48.407 , -138.227 48.431 )",2341.8494059900527,0,54.8,surface trawl,Gulf of Alaska,NA,surface trawl,NA
IYS:GoA2019_Stn60:trawl,IYS:GoA2019_Stn60,2019-03-14T16:45:00Z,2019,3,14,48.410003919516534,-136.54000588204187,"LINESTRING ( -136.57 48.4 , -136.51 48.42 )",2483.7849386806665,0,54.8,surface trawl,Gulf of Alaska,NA,surface trawl,NA
IYS:GoA2019_Stn61:trawl,IYS:GoA2019_Stn61,2019-03-14T21:14:00Z,2019,3,14,48.42050079296763,-136.1035009267647,"LINESTRING ( -136.117 48.417 , -136.09 48.424 )",1072.3476035000083,0,54.8,surface trawl,NA,NA,surface trawl,NA
IYS:GoA2019_Stn62:trawl,IYS:GoA2019_Stn62,2019-03-15T05:43:00Z,2019,3,15,48.410000986429324,-134.24500294102072,"LINESTRING ( -134.26 48.4 , -134.23 48.42 )",1571.520431591959,0,54.8,surface trawl,NA,NA,surface trawl,NA
IYS:GoA2019_Stn63:trawl,IYS:GoA2019_Stn63,2019-03-16T01:48:00Z,2019,3,16,48.37300021854438,-130.21300109654916,"LINESTRING ( -130.22 48.365 , -130.206 48.381 )",1029.7089047184938,0,54.8,surface trawl,NA,NA,surface trawl,NA
IYS:GoA2019_Stn64:trawl,IYS:GoA2019_Stn64,2019-03-16T12:29:00Z,2019,3,16,48.36000031619969,-128.26549916817893,"LINESTRING ( -128.257 48.355 , -128.274 48.365 )",840.1680373780248,0,54.8,surface trawl,NA,NA,surface trawl,NA
