eventID,measurementID,measurementType,measurementTypeID,measurementValue,measurementValueID,measurementUnit,measurementUnitID
IYS:GoA2020_Stn10:trawl,IYS:GoA2020_Stn10:trawl:bottom_depth_at_15_min,bottom_depth_at_15_min,http://vocab.nerc.ac.uk/collection/P07/current/CFSN0481/,4400,NA,meters,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/
IYS:GoA2020_Stn10:trawl,IYS:GoA2020_Stn10:trawl:bottom_depth_at_30_min,bottom_depth_at_30_min,http://vocab.nerc.ac.uk/collection/P07/current/CFSN0481/,4400,NA,meters,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/
IYS:GoA2020_Stn10:trawl,IYS:GoA2020_Stn10:trawl:bottom_depth_at_45_min,bottom_depth_at_45_min,http://vocab.nerc.ac.uk/collection/P07/current/CFSN0481/,4400,NA,meters,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/
IYS:GoA2020_Stn10:trawl,IYS:GoA2020_Stn10:trawl:bottom_depth_at_end,bottom_depth_at_end,http://vocab.nerc.ac.uk/collection/P07/current/CFSN0481/,4400,NA,meters,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/
IYS:GoA2020_Stn11:trawl,IYS:GoA2020_Stn11:trawl:bottom_depth_at_15_min,bottom_depth_at_15_min,http://vocab.nerc.ac.uk/collection/P07/current/CFSN0481/,4600,NA,meters,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/
IYS:GoA2020_Stn11:trawl,IYS:GoA2020_Stn11:trawl:bottom_depth_at_30_min,bottom_depth_at_30_min,http://vocab.nerc.ac.uk/collection/P07/current/CFSN0481/,4600,NA,meters,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/
IYS:GoA2020_Stn11:trawl,IYS:GoA2020_Stn11:trawl:bottom_depth_at_45_min,bottom_depth_at_45_min,http://vocab.nerc.ac.uk/collection/P07/current/CFSN0481/,4600,NA,meters,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/
IYS:GoA2020_Stn11:trawl,IYS:GoA2020_Stn11:trawl:bottom_depth_at_end,bottom_depth_at_end,http://vocab.nerc.ac.uk/collection/P07/current/CFSN0481/,4600,NA,meters,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/
IYS:GoA2020_Stn12:trawl,IYS:GoA2020_Stn12:trawl:bottom_depth_at_15_min,bottom_depth_at_15_min,http://vocab.nerc.ac.uk/collection/P07/current/CFSN0481/,4800,NA,meters,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/
IYS:GoA2020_Stn12:trawl,IYS:GoA2020_Stn12:trawl:bottom_depth_at_30_min,bottom_depth_at_30_min,http://vocab.nerc.ac.uk/collection/P07/current/CFSN0481/,4800,NA,meters,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/
IYS:GoA2020_Stn12:trawl,IYS:GoA2020_Stn12:trawl:bottom_depth_at_45_min,bottom_depth_at_45_min,http://vocab.nerc.ac.uk/collection/P07/current/CFSN0481/,4800,NA,meters,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/
IYS:GoA2020_Stn12:trawl,IYS:GoA2020_Stn12:trawl:bottom_depth_at_end,bottom_depth_at_end,http://vocab.nerc.ac.uk/collection/P07/current/CFSN0481/,4800,NA,meters,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/
IYS:GoA2020_Stn13:trawl,IYS:GoA2020_Stn13:trawl:bottom_depth_at_15_min,bottom_depth_at_15_min,http://vocab.nerc.ac.uk/collection/P07/current/CFSN0481/,4600,NA,meters,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/
IYS:GoA2020_Stn13:trawl,IYS:GoA2020_Stn13:trawl:bottom_depth_at_30_min,bottom_depth_at_30_min,http://vocab.nerc.ac.uk/collection/P07/current/CFSN0481/,4600,NA,meters,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/
IYS:GoA2020_Stn13:trawl,IYS:GoA2020_Stn13:trawl:bottom_depth_at_45_min,bottom_depth_at_45_min,http://vocab.nerc.ac.uk/collection/P07/current/CFSN0481/,4600,NA,meters,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/
IYS:GoA2020_Stn13:trawl,IYS:GoA2020_Stn13:trawl:bottom_depth_at_end,bottom_depth_at_end,http://vocab.nerc.ac.uk/collection/P07/current/CFSN0481/,4600,NA,meters,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/
IYS:GoA2020_Stn14:trawl,IYS:GoA2020_Stn14:trawl:bottom_depth_at_15_min,bottom_depth_at_15_min,http://vocab.nerc.ac.uk/collection/P07/current/CFSN0481/,4500,NA,meters,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/
IYS:GoA2020_Stn14:trawl,IYS:GoA2020_Stn14:trawl:bottom_depth_at_30_min,bottom_depth_at_30_min,http://vocab.nerc.ac.uk/collection/P07/current/CFSN0481/,4500,NA,meters,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/
IYS:GoA2020_Stn14:trawl,IYS:GoA2020_Stn14:trawl:bottom_depth_at_45_min,bottom_depth_at_45_min,http://vocab.nerc.ac.uk/collection/P07/current/CFSN0481/,4500,NA,meters,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/
IYS:GoA2020_Stn14:trawl,IYS:GoA2020_Stn14:trawl:bottom_depth_at_end,bottom_depth_at_end,http://vocab.nerc.ac.uk/collection/P07/current/CFSN0481/,4500,NA,meters,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/
IYS:GoA2020_Stn15:trawl,IYS:GoA2020_Stn15:trawl:bottom_depth_at_15_min,bottom_depth_at_15_min,http://vocab.nerc.ac.uk/collection/P07/current/CFSN0481/,4500,NA,meters,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/
IYS:GoA2020_Stn15:trawl,IYS:GoA2020_Stn15:trawl:bottom_depth_at_30_min,bottom_depth_at_30_min,http://vocab.nerc.ac.uk/collection/P07/current/CFSN0481/,4500,NA,meters,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/
IYS:GoA2020_Stn15:trawl,IYS:GoA2020_Stn15:trawl:bottom_depth_at_45_min,bottom_depth_at_45_min,http://vocab.nerc.ac.uk/collection/P07/current/CFSN0481/,4500,NA,meters,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/
IYS:GoA2020_Stn15:trawl,IYS:GoA2020_Stn15:trawl:bottom_depth_at_end,bottom_depth_at_end,http://vocab.nerc.ac.uk/collection/P07/current/CFSN0481/,4500,NA,meters,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/
IYS:GoA2020_Stn16:trawl,IYS:GoA2020_Stn16:trawl:bottom_depth_at_15_min,bottom_depth_at_15_min,http://vocab.nerc.ac.uk/collection/P07/current/CFSN0481/,3100,NA,meters,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/
IYS:GoA2020_Stn16:trawl,IYS:GoA2020_Stn16:trawl:bottom_depth_at_30_min,bottom_depth_at_30_min,http://vocab.nerc.ac.uk/collection/P07/current/CFSN0481/,3100,NA,meters,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/
IYS:GoA2020_Stn16:trawl,IYS:GoA2020_Stn16:trawl:bottom_depth_at_45_min,bottom_depth_at_45_min,http://vocab.nerc.ac.uk/collection/P07/current/CFSN0481/,3100,NA,meters,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/
IYS:GoA2020_Stn16:trawl,IYS:GoA2020_Stn16:trawl:bottom_depth_at_end,bottom_depth_at_end,http://vocab.nerc.ac.uk/collection/P07/current/CFSN0481/,3100,NA,meters,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/
IYS:GoA2020_Stn17:trawl,IYS:GoA2020_Stn17:trawl:bottom_depth_at_15_min,bottom_depth_at_15_min,http://vocab.nerc.ac.uk/collection/P07/current/CFSN0481/,4200,NA,meters,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/
IYS:GoA2020_Stn17:trawl,IYS:GoA2020_Stn17:trawl:bottom_depth_at_30_min,bottom_depth_at_30_min,http://vocab.nerc.ac.uk/collection/P07/current/CFSN0481/,4200,NA,meters,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/
IYS:GoA2020_Stn17:trawl,IYS:GoA2020_Stn17:trawl:bottom_depth_at_45_min,bottom_depth_at_45_min,http://vocab.nerc.ac.uk/collection/P07/current/CFSN0481/,4300,NA,meters,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/
IYS:GoA2020_Stn17:trawl,IYS:GoA2020_Stn17:trawl:bottom_depth_at_end,bottom_depth_at_end,http://vocab.nerc.ac.uk/collection/P07/current/CFSN0481/,4300,NA,meters,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/
IYS:GoA2020_Stn18:trawl,IYS:GoA2020_Stn18:trawl:bottom_depth_at_15_min,bottom_depth_at_15_min,http://vocab.nerc.ac.uk/collection/P07/current/CFSN0481/,4300,NA,meters,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/
IYS:GoA2020_Stn18:trawl,IYS:GoA2020_Stn18:trawl:bottom_depth_at_30_min,bottom_depth_at_30_min,http://vocab.nerc.ac.uk/collection/P07/current/CFSN0481/,4300,NA,meters,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/
IYS:GoA2020_Stn18:trawl,IYS:GoA2020_Stn18:trawl:bottom_depth_at_45_min,bottom_depth_at_45_min,http://vocab.nerc.ac.uk/collection/P07/current/CFSN0481/,4300,NA,meters,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/
IYS:GoA2020_Stn18:trawl,IYS:GoA2020_Stn18:trawl:bottom_depth_at_end,bottom_depth_at_end,http://vocab.nerc.ac.uk/collection/P07/current/CFSN0481/,4300,NA,meters,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/
IYS:GoA2020_Stn19:trawl,IYS:GoA2020_Stn19:trawl:bottom_depth_at_15_min,bottom_depth_at_15_min,http://vocab.nerc.ac.uk/collection/P07/current/CFSN0481/,4050,NA,meters,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/
IYS:GoA2020_Stn19:trawl,IYS:GoA2020_Stn19:trawl:bottom_depth_at_30_min,bottom_depth_at_30_min,http://vocab.nerc.ac.uk/collection/P07/current/CFSN0481/,4050,NA,meters,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/
IYS:GoA2020_Stn19:trawl,IYS:GoA2020_Stn19:trawl:bottom_depth_at_45_min,bottom_depth_at_45_min,http://vocab.nerc.ac.uk/collection/P07/current/CFSN0481/,4050,NA,meters,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/
IYS:GoA2020_Stn19:trawl,IYS:GoA2020_Stn19:trawl:bottom_depth_at_end,bottom_depth_at_end,http://vocab.nerc.ac.uk/collection/P07/current/CFSN0481/,4050,NA,meters,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/
IYS:GoA2020_Stn20:trawl,IYS:GoA2020_Stn20:trawl:bottom_depth_at_15_min,bottom_depth_at_15_min,http://vocab.nerc.ac.uk/collection/P07/current/CFSN0481/,4180,NA,meters,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/
IYS:GoA2020_Stn20:trawl,IYS:GoA2020_Stn20:trawl:bottom_depth_at_30_min,bottom_depth_at_30_min,http://vocab.nerc.ac.uk/collection/P07/current/CFSN0481/,4180,NA,meters,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/
IYS:GoA2020_Stn20:trawl,IYS:GoA2020_Stn20:trawl:bottom_depth_at_45_min,bottom_depth_at_45_min,http://vocab.nerc.ac.uk/collection/P07/current/CFSN0481/,4180,NA,meters,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/
IYS:GoA2020_Stn20:trawl,IYS:GoA2020_Stn20:trawl:bottom_depth_at_end,bottom_depth_at_end,http://vocab.nerc.ac.uk/collection/P07/current/CFSN0481/,4180,NA,meters,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/
IYS:GoA2020_Stn21:trawl,IYS:GoA2020_Stn21:trawl:bottom_depth_at_15_min,bottom_depth_at_15_min,http://vocab.nerc.ac.uk/collection/P07/current/CFSN0481/,4150,NA,meters,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/
IYS:GoA2020_Stn21:trawl,IYS:GoA2020_Stn21:trawl:bottom_depth_at_30_min,bottom_depth_at_30_min,http://vocab.nerc.ac.uk/collection/P07/current/CFSN0481/,4150,NA,meters,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/
IYS:GoA2020_Stn21:trawl,IYS:GoA2020_Stn21:trawl:bottom_depth_at_45_min,bottom_depth_at_45_min,http://vocab.nerc.ac.uk/collection/P07/current/CFSN0481/,4150,NA,meters,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/
IYS:GoA2020_Stn21:trawl,IYS:GoA2020_Stn21:trawl:bottom_depth_at_end,bottom_depth_at_end,http://vocab.nerc.ac.uk/collection/P07/current/CFSN0481/,4150,NA,meters,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/
IYS:GoA2020_Stn22:trawl,IYS:GoA2020_Stn22:trawl:bottom_depth_at_15_min,bottom_depth_at_15_min,http://vocab.nerc.ac.uk/collection/P07/current/CFSN0481/,4077,NA,meters,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/
IYS:GoA2020_Stn22:trawl,IYS:GoA2020_Stn22:trawl:bottom_depth_at_30_min,bottom_depth_at_30_min,http://vocab.nerc.ac.uk/collection/P07/current/CFSN0481/,4077,NA,meters,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/
IYS:GoA2020_Stn22:trawl,IYS:GoA2020_Stn22:trawl:bottom_depth_at_45_min,bottom_depth_at_45_min,http://vocab.nerc.ac.uk/collection/P07/current/CFSN0481/,4077,NA,meters,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/
IYS:GoA2020_Stn22:trawl,IYS:GoA2020_Stn22:trawl:bottom_depth_at_end,bottom_depth_at_end,http://vocab.nerc.ac.uk/collection/P07/current/CFSN0481/,4077,NA,meters,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/
IYS:GoA2020_Stn23:trawl,IYS:GoA2020_Stn23:trawl:bottom_depth_at_15_min,bottom_depth_at_15_min,http://vocab.nerc.ac.uk/collection/P07/current/CFSN0481/,3550,NA,meters,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/
IYS:GoA2020_Stn23:trawl,IYS:GoA2020_Stn23:trawl:bottom_depth_at_30_min,bottom_depth_at_30_min,http://vocab.nerc.ac.uk/collection/P07/current/CFSN0481/,3550,NA,meters,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/
IYS:GoA2020_Stn23:trawl,IYS:GoA2020_Stn23:trawl:bottom_depth_at_45_min,bottom_depth_at_45_min,http://vocab.nerc.ac.uk/collection/P07/current/CFSN0481/,3550,NA,meters,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/
IYS:GoA2020_Stn23:trawl,IYS:GoA2020_Stn23:trawl:bottom_depth_at_end,bottom_depth_at_end,http://vocab.nerc.ac.uk/collection/P07/current/CFSN0481/,3550,NA,meters,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/
IYS:GoA2020_Stn24:trawl,IYS:GoA2020_Stn24:trawl:bottom_depth_at_15_min,bottom_depth_at_15_min,http://vocab.nerc.ac.uk/collection/P07/current/CFSN0481/,2950,NA,meters,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/
IYS:GoA2020_Stn24:trawl,IYS:GoA2020_Stn24:trawl:bottom_depth_at_30_min,bottom_depth_at_30_min,http://vocab.nerc.ac.uk/collection/P07/current/CFSN0481/,2950,NA,meters,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/
IYS:GoA2020_Stn24:trawl,IYS:GoA2020_Stn24:trawl:bottom_depth_at_45_min,bottom_depth_at_45_min,http://vocab.nerc.ac.uk/collection/P07/current/CFSN0481/,2950,NA,meters,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/
IYS:GoA2020_Stn24:trawl,IYS:GoA2020_Stn24:trawl:bottom_depth_at_end,bottom_depth_at_end,http://vocab.nerc.ac.uk/collection/P07/current/CFSN0481/,2950,NA,meters,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/
IYS:GoA2020_Stn25:trawl,IYS:GoA2020_Stn25:trawl:bottom_depth_at_15_min,bottom_depth_at_15_min,http://vocab.nerc.ac.uk/collection/P07/current/CFSN0481/,226,NA,meters,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/
IYS:GoA2020_Stn25:trawl,IYS:GoA2020_Stn25:trawl:bottom_depth_at_30_min,bottom_depth_at_30_min,http://vocab.nerc.ac.uk/collection/P07/current/CFSN0481/,250,NA,meters,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/
IYS:GoA2020_Stn25:trawl,IYS:GoA2020_Stn25:trawl:bottom_depth_at_45_min,bottom_depth_at_45_min,http://vocab.nerc.ac.uk/collection/P07/current/CFSN0481/,270,NA,meters,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/
IYS:GoA2020_Stn25:trawl,IYS:GoA2020_Stn25:trawl:bottom_depth_at_end,bottom_depth_at_end,http://vocab.nerc.ac.uk/collection/P07/current/CFSN0481/,289,NA,meters,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/
IYS:GoA2020_Stn26:trawl,IYS:GoA2020_Stn26:trawl:bottom_depth_at_15_min,bottom_depth_at_15_min,http://vocab.nerc.ac.uk/collection/P07/current/CFSN0481/,250,NA,meters,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/
IYS:GoA2020_Stn26:trawl,IYS:GoA2020_Stn26:trawl:bottom_depth_at_30_min,bottom_depth_at_30_min,http://vocab.nerc.ac.uk/collection/P07/current/CFSN0481/,270,NA,meters,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/
IYS:GoA2020_Stn26:trawl,IYS:GoA2020_Stn26:trawl:bottom_depth_at_45_min,bottom_depth_at_45_min,http://vocab.nerc.ac.uk/collection/P07/current/CFSN0481/,290,NA,meters,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/
