eventID,parentEventID,eventDate,decimalLatitude,decimalLongitude,footprintWKT,minimumDepthInMeters,maximumDepthInMeters,eventRemarks,type,geodeticDatum,samplingProtocol,occurrenceID,occurrenceStatus,scientificName,scientificNameID,scientificNameAuthorship,taxonomicStatus,taxonomicRank,parentNameUsageID,kingdom,phylum,class,order,family,genus,organismQuantity,organismQuantityType,basisOfRecord,associatedTaxa,institutionCode,collectionCode,catalogNumber,preparations
GoA2019_Stn33:trawl1:Oncorhynchus keta:1,GoA2019_Stn33,2019-03-04T00:25:00Z,48.68666666666667,-144.43,NA,NA,NA,sample,HumanObservation,EPSG:4326, ,GoA2019_Stn33:trawl1:Oncorhynchus keta:1:pr2,present,Thysanoessa spinifera,urn:lsid:marinespecies.org:taxname:237874,"Holmes, 1900",accepted,Species,110679,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Thysanoessa,NA,NA,NA,prey of: GoA2019_Stn33:trawl1:Oncorhynchus keta:1, , , , 
GoA2019_Stn33:trawl1:Oncorhynchus keta:2,GoA2019_Stn33,2019-03-04T00:25:00Z,48.68666666666667,-144.43,NA,NA,NA,sample,HumanObservation,EPSG:4326, ,GoA2019_Stn33:trawl1:Oncorhynchus keta:2:p,NA,Oncorhynchus keta,urn:lsid:marinespecies.org:taxname:127183,"(Walbaum, 1792)",accepted,Species,126140,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,7,stomachs,HumanObservation,, , , , 
GoA2019_Stn33:trawl1:Oncorhynchus keta:2,GoA2019_Stn33,2019-03-04T00:25:00Z,48.68666666666667,-144.43,NA,NA,NA,sample,HumanObservation,EPSG:4326, ,GoA2019_Stn33:trawl1:Oncorhynchus keta:2:pr1,present,Thysanoessa spinifera,urn:lsid:marinespecies.org:taxname:237874,"Holmes, 1900",accepted,Species,110679,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Thysanoessa,NA,NA,NA,prey of: GoA2019_Stn33:trawl1:Oncorhynchus keta:2, , , , 
GoA2019_Stn33:trawl1:Oncorhynchus keta:2,GoA2019_Stn33,2019-03-04T00:25:00Z,48.68666666666667,-144.43,NA,NA,NA,sample,HumanObservation,EPSG:4326, ,GoA2019_Stn33:trawl1:Oncorhynchus keta:2:pr2,present,Primno macropa,urn:lsid:marinespecies.org:taxname:180759,"Guérin-Méneville, 1836",accepted,Species,101806,Animalia,Arthropoda,Malacostraca,Amphipoda,Phrosinidae,Primno,NA,NA,NA,prey of: GoA2019_Stn33:trawl1:Oncorhynchus keta:2, , , , 
GoA2019_Stn33:trawl1:Oncorhynchus keta:2,GoA2019_Stn33,2019-03-04T00:25:00Z,48.68666666666667,-144.43,NA,NA,NA,sample,HumanObservation,EPSG:4326, ,GoA2019_Stn33:trawl1:Oncorhynchus keta:2:pr3,present,Oikopleura,urn:lsid:marinespecies.org:taxname:103367,"Mertens, 1830",accepted,Genus,343701,Animalia,Chordata,Appendicularia,Copelata,Oikopleuridae,Oikopleura,NA,NA,NA,prey of: GoA2019_Stn33:trawl1:Oncorhynchus keta:2, , , , 
GoA2019_Stn33:trawl1:Oncorhynchus keta:2,GoA2019_Stn33,2019-03-04T00:25:00Z,48.68666666666667,-144.43,NA,NA,NA,sample,HumanObservation,EPSG:4326, ,GoA2019_Stn33:trawl1:Oncorhynchus keta:2:pr4,present,Isopoda,urn:lsid:marinespecies.org:taxname:1131,"Latreille, 1817",accepted,Order,1090,Animalia,Arthropoda,Malacostraca,Isopoda,NA,NA,NA,NA,NA,prey of: GoA2019_Stn33:trawl1:Oncorhynchus keta:2, , , , 
GoA2019_Stn33:trawl1:Oncorhynchus keta:2,GoA2019_Stn33,2019-03-04T00:25:00Z,48.68666666666667,-144.43,NA,NA,NA,sample,HumanObservation,EPSG:4326, ,GoA2019_Stn33:trawl1:Oncorhynchus keta:2:p,NA,Oncorhynchus keta,urn:lsid:marinespecies.org:taxname:127183,"(Walbaum, 1792)",accepted,Species,126140,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,7,stomachs,HumanObservation,, , , , 
GoA2019_Stn33:trawl1:Oncorhynchus keta:2,GoA2019_Stn33,2019-03-04T00:25:00Z,48.68666666666667,-144.43,NA,NA,NA,sample,HumanObservation,EPSG:4326, ,GoA2019_Stn33:trawl1:Oncorhynchus keta:2:pr1,present,Thysanoessa spinifera,urn:lsid:marinespecies.org:taxname:237874,"Holmes, 1900",accepted,Species,110679,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Thysanoessa,NA,NA,NA,prey of: GoA2019_Stn33:trawl1:Oncorhynchus keta:2, , , , 
GoA2019_Stn33:trawl1:Oncorhynchus keta:2,GoA2019_Stn33,2019-03-04T00:25:00Z,48.68666666666667,-144.43,NA,NA,NA,sample,HumanObservation,EPSG:4326, ,GoA2019_Stn33:trawl1:Oncorhynchus keta:2:pr2,present,Primno macropa,urn:lsid:marinespecies.org:taxname:180759,"Guérin-Méneville, 1836",accepted,Species,101806,Animalia,Arthropoda,Malacostraca,Amphipoda,Phrosinidae,Primno,NA,NA,NA,prey of: GoA2019_Stn33:trawl1:Oncorhynchus keta:2, , , , 
GoA2019_Stn33:trawl1:Oncorhynchus keta:2,GoA2019_Stn33,2019-03-04T00:25:00Z,48.68666666666667,-144.43,NA,NA,NA,sample,HumanObservation,EPSG:4326, ,GoA2019_Stn33:trawl1:Oncorhynchus keta:2:pr3,present,Oikopleura,urn:lsid:marinespecies.org:taxname:103367,"Mertens, 1830",accepted,Genus,343701,Animalia,Chordata,Appendicularia,Copelata,Oikopleuridae,Oikopleura,NA,NA,NA,prey of: GoA2019_Stn33:trawl1:Oncorhynchus keta:2, , , , 
GoA2019_Stn33:trawl1:Oncorhynchus keta:2,GoA2019_Stn33,2019-03-04T00:25:00Z,48.68666666666667,-144.43,NA,NA,NA,sample,HumanObservation,EPSG:4326, ,GoA2019_Stn33:trawl1:Oncorhynchus keta:2:pr4,present,Isopoda,urn:lsid:marinespecies.org:taxname:1131,"Latreille, 1817",accepted,Order,1090,Animalia,Arthropoda,Malacostraca,Isopoda,NA,NA,NA,NA,NA,prey of: GoA2019_Stn33:trawl1:Oncorhynchus keta:2, , , , 
GoA2019_Stn33:trawl1:Oncorhynchus keta:2,GoA2019_Stn33,2019-03-04T00:25:00Z,48.68666666666667,-144.43,NA,NA,NA,sample,HumanObservation,EPSG:4326, ,GoA2019_Stn33:trawl1:Oncorhynchus keta:2:p,NA,Oncorhynchus keta,urn:lsid:marinespecies.org:taxname:127183,"(Walbaum, 1792)",accepted,Species,126140,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,7,stomachs,HumanObservation,, , , , 
GoA2019_Stn33:trawl1:Oncorhynchus keta:2,GoA2019_Stn33,2019-03-04T00:25:00Z,48.68666666666667,-144.43,NA,NA,NA,sample,HumanObservation,EPSG:4326, ,GoA2019_Stn33:trawl1:Oncorhynchus keta:2:pr1,present,Thysanoessa spinifera,urn:lsid:marinespecies.org:taxname:237874,"Holmes, 1900",accepted,Species,110679,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Thysanoessa,NA,NA,NA,prey of: GoA2019_Stn33:trawl1:Oncorhynchus keta:2, , , , 
GoA2019_Stn33:trawl1:Oncorhynchus keta:2,GoA2019_Stn33,2019-03-04T00:25:00Z,48.68666666666667,-144.43,NA,NA,NA,sample,HumanObservation,EPSG:4326, ,GoA2019_Stn33:trawl1:Oncorhynchus keta:2:pr2,present,Primno macropa,urn:lsid:marinespecies.org:taxname:180759,"Guérin-Méneville, 1836",accepted,Species,101806,Animalia,Arthropoda,Malacostraca,Amphipoda,Phrosinidae,Primno,NA,NA,NA,prey of: GoA2019_Stn33:trawl1:Oncorhynchus keta:2, , , , 
GoA2019_Stn33:trawl1:Oncorhynchus keta:2,GoA2019_Stn33,2019-03-04T00:25:00Z,48.68666666666667,-144.43,NA,NA,NA,sample,HumanObservation,EPSG:4326, ,GoA2019_Stn33:trawl1:Oncorhynchus keta:2:pr3,present,Oikopleura,urn:lsid:marinespecies.org:taxname:103367,"Mertens, 1830",accepted,Genus,343701,Animalia,Chordata,Appendicularia,Copelata,Oikopleuridae,Oikopleura,NA,NA,NA,prey of: GoA2019_Stn33:trawl1:Oncorhynchus keta:2, , , , 
GoA2019_Stn33:trawl1:Oncorhynchus keta:2,GoA2019_Stn33,2019-03-04T00:25:00Z,48.68666666666667,-144.43,NA,NA,NA,sample,HumanObservation,EPSG:4326, ,GoA2019_Stn33:trawl1:Oncorhynchus keta:2:pr4,present,Isopoda,urn:lsid:marinespecies.org:taxname:1131,"Latreille, 1817",accepted,Order,1090,Animalia,Arthropoda,Malacostraca,Isopoda,NA,NA,NA,NA,NA,prey of: GoA2019_Stn33:trawl1:Oncorhynchus keta:2, , , , 
GoA2019_Stn33:trawl1:Oncorhynchus keta:3,GoA2019_Stn33,2019-03-04T00:25:00Z,48.68666666666667,-144.43,NA,NA,NA,sample,HumanObservation,EPSG:4326, ,GoA2019_Stn33:trawl1:Oncorhynchus keta:3:p,NA,Oncorhynchus keta,urn:lsid:marinespecies.org:taxname:127183,"(Walbaum, 1792)",accepted,Species,126140,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,7,stomachs,HumanObservation,, , , , 
GoA2019_Stn33:trawl1:Oncorhynchus keta:3,GoA2019_Stn33,2019-03-04T00:25:00Z,48.68666666666667,-144.43,NA,NA,NA,sample,HumanObservation,EPSG:4326, ,GoA2019_Stn33:trawl1:Oncorhynchus keta:3:pr1,present,Thysanoessa spinifera,urn:lsid:marinespecies.org:taxname:237874,"Holmes, 1900",accepted,Species,110679,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Thysanoessa,NA,NA,NA,prey of: GoA2019_Stn33:trawl1:Oncorhynchus keta:3, , , , 
GoA2019_Stn33:trawl1:Oncorhynchus keta:3,GoA2019_Stn33,2019-03-04T00:25:00Z,48.68666666666667,-144.43,NA,NA,NA,sample,HumanObservation,EPSG:4326, ,GoA2019_Stn33:trawl1:Oncorhynchus keta:3:pr2,present,Oikopleura,urn:lsid:marinespecies.org:taxname:103367,"Mertens, 1830",accepted,Genus,343701,Animalia,Chordata,Appendicularia,Copelata,Oikopleuridae,Oikopleura,NA,NA,NA,prey of: GoA2019_Stn33:trawl1:Oncorhynchus keta:3, , , , 
GoA2019_Stn33:trawl1:Oncorhynchus keta:3,GoA2019_Stn33,2019-03-04T00:25:00Z,48.68666666666667,-144.43,NA,NA,NA,sample,HumanObservation,EPSG:4326, ,GoA2019_Stn33:trawl1:Oncorhynchus keta:3:pr3,present,Clio pyramidata,urn:lsid:marinespecies.org:taxname:139033,"Linnaeus, 1767",accepted,Species,137751,Animalia,Mollusca,Gastropoda,Pteropoda,Cliidae,Clio,NA,NA,NA,prey of: GoA2019_Stn33:trawl1:Oncorhynchus keta:3, , , , 
GoA2019_Stn33:trawl1:Oncorhynchus keta:3,GoA2019_Stn33,2019-03-04T00:25:00Z,48.68666666666667,-144.43,NA,NA,NA,sample,HumanObservation,EPSG:4326, ,GoA2019_Stn33:trawl1:Oncorhynchus keta:3:p,NA,Oncorhynchus keta,urn:lsid:marinespecies.org:taxname:127183,"(Walbaum, 1792)",accepted,Species,126140,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,7,stomachs,HumanObservation,, , , , 
GoA2019_Stn33:trawl1:Oncorhynchus keta:3,GoA2019_Stn33,2019-03-04T00:25:00Z,48.68666666666667,-144.43,NA,NA,NA,sample,HumanObservation,EPSG:4326, ,GoA2019_Stn33:trawl1:Oncorhynchus keta:3:pr1,present,Thysanoessa spinifera,urn:lsid:marinespecies.org:taxname:237874,"Holmes, 1900",accepted,Species,110679,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Thysanoessa,NA,NA,NA,prey of: GoA2019_Stn33:trawl1:Oncorhynchus keta:3, , , , 
GoA2019_Stn33:trawl1:Oncorhynchus keta:3,GoA2019_Stn33,2019-03-04T00:25:00Z,48.68666666666667,-144.43,NA,NA,NA,sample,HumanObservation,EPSG:4326, ,GoA2019_Stn33:trawl1:Oncorhynchus keta:3:pr2,present,Oikopleura,urn:lsid:marinespecies.org:taxname:103367,"Mertens, 1830",accepted,Genus,343701,Animalia,Chordata,Appendicularia,Copelata,Oikopleuridae,Oikopleura,NA,NA,NA,prey of: GoA2019_Stn33:trawl1:Oncorhynchus keta:3, , , , 
GoA2019_Stn33:trawl1:Oncorhynchus keta:3,GoA2019_Stn33,2019-03-04T00:25:00Z,48.68666666666667,-144.43,NA,NA,NA,sample,HumanObservation,EPSG:4326, ,GoA2019_Stn33:trawl1:Oncorhynchus keta:3:pr3,present,Clio pyramidata,urn:lsid:marinespecies.org:taxname:139033,"Linnaeus, 1767",accepted,Species,137751,Animalia,Mollusca,Gastropoda,Pteropoda,Cliidae,Clio,NA,NA,NA,prey of: GoA2019_Stn33:trawl1:Oncorhynchus keta:3, , , , 
GoA2019_Stn33:trawl1:Oncorhynchus kisutch:2,GoA2019_Stn33,2019-03-04T00:25:00Z,48.68666666666667,-144.43,NA,NA,NA,sample,HumanObservation,EPSG:4326, ,GoA2019_Stn33:trawl1:Oncorhynchus kisutch:2:p,NA,Oncorhynchus kisutch,urn:lsid:marinespecies.org:taxname:127184,"(Walbaum, 1792)",accepted,Species,126140,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,4,stomachs,HumanObservation,, , , , 
GoA2019_Stn33:trawl1:Oncorhynchus kisutch:2,GoA2019_Stn33,2019-03-04T00:25:00Z,48.68666666666667,-144.43,NA,NA,NA,sample,HumanObservation,EPSG:4326, ,GoA2019_Stn33:trawl1:Oncorhynchus kisutch:2:pr1,present,Thysanoessa spinifera,urn:lsid:marinespecies.org:taxname:237874,"Holmes, 1900",accepted,Species,110679,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Thysanoessa,NA,NA,NA,prey of: GoA2019_Stn33:trawl1:Oncorhynchus kisutch:2, , , , 
GoA2019_Stn33:trawl1:Oncorhynchus kisutch:2,GoA2019_Stn33,2019-03-04T00:25:00Z,48.68666666666667,-144.43,NA,NA,NA,sample,HumanObservation,EPSG:4326, ,GoA2019_Stn33:trawl1:Oncorhynchus kisutch:2:pr2,present,Clio pyramidata,urn:lsid:marinespecies.org:taxname:139033,"Linnaeus, 1767",accepted,Species,137751,Animalia,Mollusca,Gastropoda,Pteropoda,Cliidae,Clio,NA,NA,NA,prey of: GoA2019_Stn33:trawl1:Oncorhynchus kisutch:2, , , , 
GoA2019_Stn34:trawl1:Oncorhynchus keta:1,GoA2019_Stn34,2019-03-04T08:41:00Z,49.69166666666667,-144.51333333333332,NA,NA,NA,sample,HumanObservation,EPSG:4326, ,GoA2019_Stn34:trawl1:Oncorhynchus keta:1:p,NA,Oncorhynchus keta,urn:lsid:marinespecies.org:taxname:127183,"(Walbaum, 1792)",accepted,Species,126140,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,2,stomachs,HumanObservation,, , , , 
GoA2019_Stn34:trawl1:Oncorhynchus keta:1,GoA2019_Stn34,2019-03-04T08:41:00Z,49.69166666666667,-144.51333333333332,NA,NA,NA,sample,HumanObservation,EPSG:4326, ,GoA2019_Stn34:trawl1:Oncorhynchus keta:1:pr1,present,Thysanoessa spinifera,urn:lsid:marinespecies.org:taxname:237874,"Holmes, 1900",accepted,Species,110679,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Thysanoessa,NA,NA,NA,prey of: GoA2019_Stn34:trawl1:Oncorhynchus keta:1, , , , 
GoA2019_Stn34:trawl1:Oncorhynchus keta:1,GoA2019_Stn34,2019-03-04T08:41:00Z,49.69166666666667,-144.51333333333332,NA,NA,NA,sample,HumanObservation,EPSG:4326, ,GoA2019_Stn34:trawl1:Oncorhynchus keta:1:pr2,present,Hormiphora cucumis,urn:lsid:marinespecies.org:taxname:106382,"(Mertens, 1833)",accepted,Species,106344,Animalia,Ctenophora,Tentaculata,Cydippida,Pleurobrachiidae,Hormiphora,NA,NA,NA,prey of: GoA2019_Stn34:trawl1:Oncorhynchus keta:1, , , , 
GoA2019_Stn35:trawl1:Oncorhynchus gorbuscha:1,GoA2019_Stn35,2019-03-04T16:45:00Z,50.695,-144.53333333333333,NA,NA,NA,sample,HumanObservation,EPSG:4326, ,GoA2019_Stn35:trawl1:Oncorhynchus gorbuscha:1:p,NA,Oncorhynchus gorbuscha,urn:lsid:marinespecies.org:taxname:127182,"(Walbaum, 1792)",accepted,Species,126140,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,1,stomachs,HumanObservation,, , , , 
GoA2019_Stn35:trawl1:Oncorhynchus gorbuscha:1,GoA2019_Stn35,2019-03-04T16:45:00Z,50.695,-144.53333333333333,NA,NA,NA,sample,HumanObservation,EPSG:4326, ,GoA2019_Stn35:trawl1:Oncorhynchus gorbuscha:1:pr1,present,Limacina helicina,urn:lsid:marinespecies.org:taxname:140223,"(Phipps, 1774)",accepted,Species,138122,Animalia,Mollusca,Gastropoda,Pteropoda,Limacinidae,Limacina,NA,NA,NA,prey of: GoA2019_Stn35:trawl1:Oncorhynchus gorbuscha:1, , , , 
GoA2019_Stn35:trawl1:Oncorhynchus gorbuscha:1,GoA2019_Stn35,2019-03-04T16:45:00Z,50.695,-144.53333333333333,NA,NA,NA,sample,HumanObservation,EPSG:4326, ,GoA2019_Stn35:trawl1:Oncorhynchus gorbuscha:1:pr2,present,Thysanoessa inspinata,urn:lsid:marinespecies.org:taxname:237872,"Nemoto, 1963",accepted,Species,110679,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Thysanoessa,NA,NA,NA,prey of: GoA2019_Stn35:trawl1:Oncorhynchus gorbuscha:1, , , , 
GoA2019_Stn35:trawl1:Oncorhynchus keta:1,GoA2019_Stn35,2019-03-04T16:45:00Z,50.695,-144.53333333333333,NA,NA,NA,sample,HumanObservation,EPSG:4326, ,GoA2019_Stn35:trawl1:Oncorhynchus keta:1:p,NA,Oncorhynchus keta,urn:lsid:marinespecies.org:taxname:127183,"(Walbaum, 1792)",accepted,Species,126140,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,5,stomachs,HumanObservation,, , , , 
GoA2019_Stn35:trawl1:Oncorhynchus keta:1,GoA2019_Stn35,2019-03-04T16:45:00Z,50.695,-144.53333333333333,NA,NA,NA,sample,HumanObservation,EPSG:4326, ,GoA2019_Stn35:trawl1:Oncorhynchus keta:1:pr1,present,Thysanoessa spinifera,urn:lsid:marinespecies.org:taxname:237874,"Holmes, 1900",accepted,Species,110679,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Thysanoessa,NA,NA,NA,prey of: GoA2019_Stn35:trawl1:Oncorhynchus keta:1, , , , 
GoA2019_Stn35:trawl1:Oncorhynchus keta:1,GoA2019_Stn35,2019-03-04T16:45:00Z,50.695,-144.53333333333333,NA,NA,NA,sample,HumanObservation,EPSG:4326, ,GoA2019_Stn35:trawl1:Oncorhynchus keta:1:pr2,present,Thysanoessa inspinata,urn:lsid:marinespecies.org:taxname:237872,"Nemoto, 1963",accepted,Species,110679,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Thysanoessa,NA,NA,NA,prey of: GoA2019_Stn35:trawl1:Oncorhynchus keta:1, , , , 
GoA2019_Stn35:trawl1:Oncorhynchus keta:1,GoA2019_Stn35,2019-03-04T16:45:00Z,50.695,-144.53333333333333,NA,NA,NA,sample,HumanObservation,EPSG:4326, ,GoA2019_Stn35:trawl1:Oncorhynchus keta:1:pr3,present,Sagitta elegans,urn:lsid:marinespecies.org:taxname:105450,"Verrill, 1873",unaccepted,Species,105410,Animalia,Chaetognatha,Sagittoidea,Aphragmophora,Sagittidae,Sagitta,NA,NA,NA,prey of: GoA2019_Stn35:trawl1:Oncorhynchus keta:1, , , , 
GoA2019_Stn35:trawl1:Oncorhynchus keta:1,GoA2019_Stn35,2019-03-04T16:45:00Z,50.695,-144.53333333333333,NA,NA,NA,sample,HumanObservation,EPSG:4326, ,GoA2019_Stn35:trawl1:Oncorhynchus keta:1:p,NA,Oncorhynchus keta,urn:lsid:marinespecies.org:taxname:127183,"(Walbaum, 1792)",accepted,Species,126140,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,5,stomachs,HumanObservation,, , , , 
GoA2019_Stn35:trawl1:Oncorhynchus keta:1,GoA2019_Stn35,2019-03-04T16:45:00Z,50.695,-144.53333333333333,NA,NA,NA,sample,HumanObservation,EPSG:4326, ,GoA2019_Stn35:trawl1:Oncorhynchus keta:1:pr1,present,Thysanoessa spinifera,urn:lsid:marinespecies.org:taxname:237874,"Holmes, 1900",accepted,Species,110679,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Thysanoessa,NA,NA,NA,prey of: GoA2019_Stn35:trawl1:Oncorhynchus keta:1, , , , 
GoA2019_Stn35:trawl1:Oncorhynchus keta:1,GoA2019_Stn35,2019-03-04T16:45:00Z,50.695,-144.53333333333333,NA,NA,NA,sample,HumanObservation,EPSG:4326, ,GoA2019_Stn35:trawl1:Oncorhynchus keta:1:pr2,present,Thysanoessa inspinata,urn:lsid:marinespecies.org:taxname:237872,"Nemoto, 1963",accepted,Species,110679,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Thysanoessa,NA,NA,NA,prey of: GoA2019_Stn35:trawl1:Oncorhynchus keta:1, , , , 
GoA2019_Stn35:trawl1:Oncorhynchus keta:1,GoA2019_Stn35,2019-03-04T16:45:00Z,50.695,-144.53333333333333,NA,NA,NA,sample,HumanObservation,EPSG:4326, ,GoA2019_Stn35:trawl1:Oncorhynchus keta:1:pr3,present,Sagitta elegans,urn:lsid:marinespecies.org:taxname:105450,"Verrill, 1873",unaccepted,Species,105410,Animalia,Chaetognatha,Sagittoidea,Aphragmophora,Sagittidae,Sagitta,NA,NA,NA,prey of: GoA2019_Stn35:trawl1:Oncorhynchus keta:1, , , , 
GoA2019_Stn35:trawl1:Oncorhynchus keta:2,GoA2019_Stn35,2019-03-04T16:45:00Z,50.695,-144.53333333333333,NA,NA,NA,sample,HumanObservation,EPSG:4326, ,GoA2019_Stn35:trawl1:Oncorhynchus keta:2:p,NA,Oncorhynchus keta,urn:lsid:marinespecies.org:taxname:127183,"(Walbaum, 1792)",accepted,Species,126140,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,9,stomachs,HumanObservation,, , , , 
GoA2019_Stn35:trawl1:Oncorhynchus keta:2,GoA2019_Stn35,2019-03-04T16:45:00Z,50.695,-144.53333333333333,NA,NA,NA,sample,HumanObservation,EPSG:4326, ,GoA2019_Stn35:trawl1:Oncorhynchus keta:2:pr1,present,Thysanoessa spinifera,urn:lsid:marinespecies.org:taxname:237874,"Holmes, 1900",accepted,Species,110679,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Thysanoessa,NA,NA,NA,prey of: GoA2019_Stn35:trawl1:Oncorhynchus keta:2, , , , 
GoA2019_Stn35:trawl1:Oncorhynchus keta:2,GoA2019_Stn35,2019-03-04T16:45:00Z,50.695,-144.53333333333333,NA,NA,NA,sample,HumanObservation,EPSG:4326, ,GoA2019_Stn35:trawl1:Oncorhynchus keta:2:pr2,present,Thysanoessa inspinata,urn:lsid:marinespecies.org:taxname:237872,"Nemoto, 1963",accepted,Species,110679,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Thysanoessa,NA,NA,NA,prey of: GoA2019_Stn35:trawl1:Oncorhynchus keta:2, , , , 
GoA2019_Stn35:trawl1:Oncorhynchus keta:3,GoA2019_Stn35,2019-03-04T16:45:00Z,50.695,-144.53333333333333,NA,NA,NA,sample,HumanObservation,EPSG:4326, ,GoA2019_Stn35:trawl1:Oncorhynchus keta:3:p,NA,Oncorhynchus keta,urn:lsid:marinespecies.org:taxname:127183,"(Walbaum, 1792)",accepted,Species,126140,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,9,stomachs,HumanObservation,, , , , 
GoA2019_Stn35:trawl1:Oncorhynchus keta:3,GoA2019_Stn35,2019-03-04T16:45:00Z,50.695,-144.53333333333333,NA,NA,NA,sample,HumanObservation,EPSG:4326, ,GoA2019_Stn35:trawl1:Oncorhynchus keta:3:pr1,present,Thysanoessa spinifera,urn:lsid:marinespecies.org:taxname:237874,"Holmes, 1900",accepted,Species,110679,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Thysanoessa,NA,NA,NA,prey of: GoA2019_Stn35:trawl1:Oncorhynchus keta:3, , , , 
GoA2019_Stn35:trawl1:Oncorhynchus keta:3,GoA2019_Stn35,2019-03-04T16:45:00Z,50.695,-144.53333333333333,NA,NA,NA,sample,HumanObservation,EPSG:4326, ,GoA2019_Stn35:trawl1:Oncorhynchus keta:3:pr2,present,Primno macropa,urn:lsid:marinespecies.org:taxname:180759,"Guérin-Méneville, 1836",accepted,Species,101806,Animalia,Arthropoda,Malacostraca,Amphipoda,Phrosinidae,Primno,NA,NA,NA,prey of: GoA2019_Stn35:trawl1:Oncorhynchus keta:3, , , , 
GoA2019_Stn35:trawl1:Oncorhynchus keta:3,GoA2019_Stn35,2019-03-04T16:45:00Z,50.695,-144.53333333333333,NA,NA,NA,sample,HumanObservation,EPSG:4326, ,GoA2019_Stn35:trawl1:Oncorhynchus keta:3:p,NA,Oncorhynchus keta,urn:lsid:marinespecies.org:taxname:127183,"(Walbaum, 1792)",accepted,Species,126140,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,9,stomachs,HumanObservation,, , , , 
GoA2019_Stn35:trawl1:Oncorhynchus keta:3,GoA2019_Stn35,2019-03-04T16:45:00Z,50.695,-144.53333333333333,NA,NA,NA,sample,HumanObservation,EPSG:4326, ,GoA2019_Stn35:trawl1:Oncorhynchus keta:3:pr1,present,Thysanoessa spinifera,urn:lsid:marinespecies.org:taxname:237874,"Holmes, 1900",accepted,Species,110679,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Thysanoessa,NA,NA,NA,prey of: GoA2019_Stn35:trawl1:Oncorhynchus keta:3, , , , 
GoA2019_Stn35:trawl1:Oncorhynchus keta:3,GoA2019_Stn35,2019-03-04T16:45:00Z,50.695,-144.53333333333333,NA,NA,NA,sample,HumanObservation,EPSG:4326, ,GoA2019_Stn35:trawl1:Oncorhynchus keta:3:pr2,present,Primno macropa,urn:lsid:marinespecies.org:taxname:180759,"Guérin-Méneville, 1836",accepted,Species,101806,Animalia,Arthropoda,Malacostraca,Amphipoda,Phrosinidae,Primno,NA,NA,NA,prey of: GoA2019_Stn35:trawl1:Oncorhynchus keta:3, , , , 
GoA2019_Stn36:trawl1:Oncorhynchus gorbuscha:1,GoA2019_Stn36,2019-03-05T01:10:00Z,51.68833333333333,-144.50666666666666,NA,NA,NA,sample,HumanObservation,EPSG:4326, ,GoA2019_Stn36:trawl1:Oncorhynchus gorbuscha:1:p,NA,Oncorhynchus gorbuscha,urn:lsid:marinespecies.org:taxname:127182,"(Walbaum, 1792)",accepted,Species,126140,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,1,stomachs,HumanObservation,, , , , 
