eventID,measurementID,measurementType,measurementTypeID,measurementValue,measurementValueID,measurementUnit,measurementUnitID
IYS:GoA2020_Stn2:trawl,IYS:GoA2020_Stn2:trawl:tow_duration,tow_duration,http://vocab.nerc.ac.uk/collection/P01/current/AZDRZZ01/,60,NA,minutes,http://vocab.nerc.ac.uk/collection/P06/current/UMIN/
IYS:GoA2020_Stn2:trawl,IYS:GoA2020_Stn2:trawl:direction_of_set_at_15_min,direction_of_set_at_15_min,http://vocab.nerc.ac.uk/collection/P07/current/CFSN0481/,NA,NA,degrees,http://vocab.nerc.ac.uk/collection/P06/current/UABB/
IYS:GoA2020_Stn2:trawl,IYS:GoA2020_Stn2:trawl:direction_of_set_at_30_min,direction_of_set_at_30_min,http://vocab.nerc.ac.uk/collection/P07/current/CFSN0481/,NA,NA,degrees,http://vocab.nerc.ac.uk/collection/P06/current/UABB/
IYS:GoA2020_Stn2:trawl,IYS:GoA2020_Stn2:trawl:direction_of_set_at_45_min,direction_of_set_at_45_min,http://vocab.nerc.ac.uk/collection/P07/current/CFSN0481/,NA,NA,degrees,http://vocab.nerc.ac.uk/collection/P06/current/UABB/
IYS:GoA2020_Stn2:trawl,IYS:GoA2020_Stn2:trawl:direction_of_set_at_end,direction_of_set_at_end,http://vocab.nerc.ac.uk/collection/P07/current/CFSN0481/,NA,NA,degrees,http://vocab.nerc.ac.uk/collection/P06/current/UABB/
IYS:GoA2020_Stn2:trawl,IYS:GoA2020_Stn2:trawl:vessel_speed_at_15_min,vessel_speed_at_15_min,http://vocab.nerc.ac.uk/collection/P01/current/TOWSPEED/,5.2,NA,knots,http://vocab.nerc.ac.uk/collection/P06/current/UKNT/
IYS:GoA2020_Stn2:trawl,IYS:GoA2020_Stn2:trawl:vessel_speed_at_30_min,vessel_speed_at_30_min,http://vocab.nerc.ac.uk/collection/P01/current/TOWSPEED/,5.3,NA,knots,http://vocab.nerc.ac.uk/collection/P06/current/UKNT/
IYS:GoA2020_Stn2:trawl,IYS:GoA2020_Stn2:trawl:vessel_speed_at_45_min,vessel_speed_at_45_min,http://vocab.nerc.ac.uk/collection/P01/current/TOWSPEED/,4.9,NA,knots,http://vocab.nerc.ac.uk/collection/P06/current/UKNT/
IYS:GoA2020_Stn2:trawl,IYS:GoA2020_Stn2:trawl:vessel_speed_at_end,vessel_speed_at_end,http://vocab.nerc.ac.uk/collection/P01/current/TOWSPEED/,5.3,NA,knots,http://vocab.nerc.ac.uk/collection/P06/current/UKNT/
IYS:GoA2020_Stn2:trawl,IYS:GoA2020_Stn2:trawl:tow_distance,tow_distance,http://vocab.nerc.ac.uk/collection/P01/current/LENTRACK/,NA,NA,nautical miles,NA
IYS:GoA2020_Stn3:trawl,IYS:GoA2020_Stn3:trawl:tow_duration,tow_duration,http://vocab.nerc.ac.uk/collection/P01/current/AZDRZZ01/,70,NA,minutes,http://vocab.nerc.ac.uk/collection/P06/current/UMIN/
IYS:GoA2020_Stn3:trawl,IYS:GoA2020_Stn3:trawl:direction_of_set_at_15_min,direction_of_set_at_15_min,http://vocab.nerc.ac.uk/collection/P07/current/CFSN0481/,206,NA,degrees,http://vocab.nerc.ac.uk/collection/P06/current/UABB/
IYS:GoA2020_Stn3:trawl,IYS:GoA2020_Stn3:trawl:direction_of_set_at_30_min,direction_of_set_at_30_min,http://vocab.nerc.ac.uk/collection/P07/current/CFSN0481/,206,NA,degrees,http://vocab.nerc.ac.uk/collection/P06/current/UABB/
IYS:GoA2020_Stn3:trawl,IYS:GoA2020_Stn3:trawl:direction_of_set_at_45_min,direction_of_set_at_45_min,http://vocab.nerc.ac.uk/collection/P07/current/CFSN0481/,206,NA,degrees,http://vocab.nerc.ac.uk/collection/P06/current/UABB/
IYS:GoA2020_Stn3:trawl,IYS:GoA2020_Stn3:trawl:direction_of_set_at_end,direction_of_set_at_end,http://vocab.nerc.ac.uk/collection/P07/current/CFSN0481/,203,NA,degrees,http://vocab.nerc.ac.uk/collection/P06/current/UABB/
IYS:GoA2020_Stn3:trawl,IYS:GoA2020_Stn3:trawl:vessel_speed_at_15_min,vessel_speed_at_15_min,http://vocab.nerc.ac.uk/collection/P01/current/TOWSPEED/,4.6,NA,knots,http://vocab.nerc.ac.uk/collection/P06/current/UKNT/
IYS:GoA2020_Stn3:trawl,IYS:GoA2020_Stn3:trawl:vessel_speed_at_30_min,vessel_speed_at_30_min,http://vocab.nerc.ac.uk/collection/P01/current/TOWSPEED/,4.6,NA,knots,http://vocab.nerc.ac.uk/collection/P06/current/UKNT/
IYS:GoA2020_Stn3:trawl,IYS:GoA2020_Stn3:trawl:vessel_speed_at_45_min,vessel_speed_at_45_min,http://vocab.nerc.ac.uk/collection/P01/current/TOWSPEED/,4.6,NA,knots,http://vocab.nerc.ac.uk/collection/P06/current/UKNT/
IYS:GoA2020_Stn3:trawl,IYS:GoA2020_Stn3:trawl:vessel_speed_at_end,vessel_speed_at_end,http://vocab.nerc.ac.uk/collection/P01/current/TOWSPEED/,4.6,NA,knots,http://vocab.nerc.ac.uk/collection/P06/current/UKNT/
IYS:GoA2020_Stn3:trawl,IYS:GoA2020_Stn3:trawl:tow_distance,tow_distance,http://vocab.nerc.ac.uk/collection/P01/current/LENTRACK/,5.7,NA,nautical miles,NA
IYS:GoA2020_Stn4:trawl,IYS:GoA2020_Stn4:trawl:tow_duration,tow_duration,http://vocab.nerc.ac.uk/collection/P01/current/AZDRZZ01/,60,NA,minutes,http://vocab.nerc.ac.uk/collection/P06/current/UMIN/
IYS:GoA2020_Stn4:trawl,IYS:GoA2020_Stn4:trawl:direction_of_set_at_15_min,direction_of_set_at_15_min,http://vocab.nerc.ac.uk/collection/P07/current/CFSN0481/,190,NA,degrees,http://vocab.nerc.ac.uk/collection/P06/current/UABB/
IYS:GoA2020_Stn4:trawl,IYS:GoA2020_Stn4:trawl:direction_of_set_at_30_min,direction_of_set_at_30_min,http://vocab.nerc.ac.uk/collection/P07/current/CFSN0481/,190,NA,degrees,http://vocab.nerc.ac.uk/collection/P06/current/UABB/
IYS:GoA2020_Stn4:trawl,IYS:GoA2020_Stn4:trawl:direction_of_set_at_45_min,direction_of_set_at_45_min,http://vocab.nerc.ac.uk/collection/P07/current/CFSN0481/,190,NA,degrees,http://vocab.nerc.ac.uk/collection/P06/current/UABB/
IYS:GoA2020_Stn4:trawl,IYS:GoA2020_Stn4:trawl:direction_of_set_at_end,direction_of_set_at_end,http://vocab.nerc.ac.uk/collection/P07/current/CFSN0481/,190,NA,degrees,http://vocab.nerc.ac.uk/collection/P06/current/UABB/
IYS:GoA2020_Stn4:trawl,IYS:GoA2020_Stn4:trawl:vessel_speed_at_15_min,vessel_speed_at_15_min,http://vocab.nerc.ac.uk/collection/P01/current/TOWSPEED/,5,NA,knots,http://vocab.nerc.ac.uk/collection/P06/current/UKNT/
IYS:GoA2020_Stn4:trawl,IYS:GoA2020_Stn4:trawl:vessel_speed_at_30_min,vessel_speed_at_30_min,http://vocab.nerc.ac.uk/collection/P01/current/TOWSPEED/,4.9,NA,knots,http://vocab.nerc.ac.uk/collection/P06/current/UKNT/
IYS:GoA2020_Stn4:trawl,IYS:GoA2020_Stn4:trawl:vessel_speed_at_45_min,vessel_speed_at_45_min,http://vocab.nerc.ac.uk/collection/P01/current/TOWSPEED/,4.9,NA,knots,http://vocab.nerc.ac.uk/collection/P06/current/UKNT/
IYS:GoA2020_Stn4:trawl,IYS:GoA2020_Stn4:trawl:vessel_speed_at_end,vessel_speed_at_end,http://vocab.nerc.ac.uk/collection/P01/current/TOWSPEED/,4.9,NA,knots,http://vocab.nerc.ac.uk/collection/P06/current/UKNT/
IYS:GoA2020_Stn4:trawl,IYS:GoA2020_Stn4:trawl:tow_distance,tow_distance,http://vocab.nerc.ac.uk/collection/P01/current/LENTRACK/,5.25,NA,nautical miles,NA
IYS:GoA2020_Stn5:trawl,IYS:GoA2020_Stn5:trawl:tow_duration,tow_duration,http://vocab.nerc.ac.uk/collection/P01/current/AZDRZZ01/,60,NA,minutes,http://vocab.nerc.ac.uk/collection/P06/current/UMIN/
IYS:GoA2020_Stn5:trawl,IYS:GoA2020_Stn5:trawl:direction_of_set_at_15_min,direction_of_set_at_15_min,http://vocab.nerc.ac.uk/collection/P07/current/CFSN0481/,208,NA,degrees,http://vocab.nerc.ac.uk/collection/P06/current/UABB/
IYS:GoA2020_Stn5:trawl,IYS:GoA2020_Stn5:trawl:direction_of_set_at_30_min,direction_of_set_at_30_min,http://vocab.nerc.ac.uk/collection/P07/current/CFSN0481/,208,NA,degrees,http://vocab.nerc.ac.uk/collection/P06/current/UABB/
IYS:GoA2020_Stn5:trawl,IYS:GoA2020_Stn5:trawl:direction_of_set_at_45_min,direction_of_set_at_45_min,http://vocab.nerc.ac.uk/collection/P07/current/CFSN0481/,208,NA,degrees,http://vocab.nerc.ac.uk/collection/P06/current/UABB/
IYS:GoA2020_Stn5:trawl,IYS:GoA2020_Stn5:trawl:direction_of_set_at_end,direction_of_set_at_end,http://vocab.nerc.ac.uk/collection/P07/current/CFSN0481/,208,NA,degrees,http://vocab.nerc.ac.uk/collection/P06/current/UABB/
IYS:GoA2020_Stn5:trawl,IYS:GoA2020_Stn5:trawl:vessel_speed_at_15_min,vessel_speed_at_15_min,http://vocab.nerc.ac.uk/collection/P01/current/TOWSPEED/,4.7,NA,knots,http://vocab.nerc.ac.uk/collection/P06/current/UKNT/
IYS:GoA2020_Stn5:trawl,IYS:GoA2020_Stn5:trawl:vessel_speed_at_30_min,vessel_speed_at_30_min,http://vocab.nerc.ac.uk/collection/P01/current/TOWSPEED/,4.5,NA,knots,http://vocab.nerc.ac.uk/collection/P06/current/UKNT/
IYS:GoA2020_Stn5:trawl,IYS:GoA2020_Stn5:trawl:vessel_speed_at_45_min,vessel_speed_at_45_min,http://vocab.nerc.ac.uk/collection/P01/current/TOWSPEED/,4.6,NA,knots,http://vocab.nerc.ac.uk/collection/P06/current/UKNT/
IYS:GoA2020_Stn5:trawl,IYS:GoA2020_Stn5:trawl:vessel_speed_at_end,vessel_speed_at_end,http://vocab.nerc.ac.uk/collection/P01/current/TOWSPEED/,4.4,NA,knots,http://vocab.nerc.ac.uk/collection/P06/current/UKNT/
IYS:GoA2020_Stn5:trawl,IYS:GoA2020_Stn5:trawl:tow_distance,tow_distance,http://vocab.nerc.ac.uk/collection/P01/current/LENTRACK/,4.6,NA,nautical miles,NA
IYS:GoA2020_Stn6:trawl,IYS:GoA2020_Stn6:trawl:tow_duration,tow_duration,http://vocab.nerc.ac.uk/collection/P01/current/AZDRZZ01/,60,NA,minutes,http://vocab.nerc.ac.uk/collection/P06/current/UMIN/
IYS:GoA2020_Stn6:trawl,IYS:GoA2020_Stn6:trawl:direction_of_set_at_15_min,direction_of_set_at_15_min,http://vocab.nerc.ac.uk/collection/P07/current/CFSN0481/,191,NA,degrees,http://vocab.nerc.ac.uk/collection/P06/current/UABB/
IYS:GoA2020_Stn6:trawl,IYS:GoA2020_Stn6:trawl:direction_of_set_at_30_min,direction_of_set_at_30_min,http://vocab.nerc.ac.uk/collection/P07/current/CFSN0481/,191,NA,degrees,http://vocab.nerc.ac.uk/collection/P06/current/UABB/
IYS:GoA2020_Stn6:trawl,IYS:GoA2020_Stn6:trawl:direction_of_set_at_45_min,direction_of_set_at_45_min,http://vocab.nerc.ac.uk/collection/P07/current/CFSN0481/,191,NA,degrees,http://vocab.nerc.ac.uk/collection/P06/current/UABB/
IYS:GoA2020_Stn6:trawl,IYS:GoA2020_Stn6:trawl:direction_of_set_at_end,direction_of_set_at_end,http://vocab.nerc.ac.uk/collection/P07/current/CFSN0481/,191,NA,degrees,http://vocab.nerc.ac.uk/collection/P06/current/UABB/
IYS:GoA2020_Stn6:trawl,IYS:GoA2020_Stn6:trawl:vessel_speed_at_15_min,vessel_speed_at_15_min,http://vocab.nerc.ac.uk/collection/P01/current/TOWSPEED/,5.6,NA,knots,http://vocab.nerc.ac.uk/collection/P06/current/UKNT/
IYS:GoA2020_Stn6:trawl,IYS:GoA2020_Stn6:trawl:vessel_speed_at_30_min,vessel_speed_at_30_min,http://vocab.nerc.ac.uk/collection/P01/current/TOWSPEED/,5.2,NA,knots,http://vocab.nerc.ac.uk/collection/P06/current/UKNT/
IYS:GoA2020_Stn6:trawl,IYS:GoA2020_Stn6:trawl:vessel_speed_at_45_min,vessel_speed_at_45_min,http://vocab.nerc.ac.uk/collection/P01/current/TOWSPEED/,5.3,NA,knots,http://vocab.nerc.ac.uk/collection/P06/current/UKNT/
IYS:GoA2020_Stn6:trawl,IYS:GoA2020_Stn6:trawl:vessel_speed_at_end,vessel_speed_at_end,http://vocab.nerc.ac.uk/collection/P01/current/TOWSPEED/,5.4,NA,knots,http://vocab.nerc.ac.uk/collection/P06/current/UKNT/
IYS:GoA2020_Stn6:trawl,IYS:GoA2020_Stn6:trawl:tow_distance,tow_distance,http://vocab.nerc.ac.uk/collection/P01/current/LENTRACK/,5.5,NA,nautical miles,NA
IYS:GoA2020_Stn7:trawl,IYS:GoA2020_Stn7:trawl:tow_duration,tow_duration,http://vocab.nerc.ac.uk/collection/P01/current/AZDRZZ01/,60,NA,minutes,http://vocab.nerc.ac.uk/collection/P06/current/UMIN/
IYS:GoA2020_Stn7:trawl,IYS:GoA2020_Stn7:trawl:direction_of_set_at_15_min,direction_of_set_at_15_min,http://vocab.nerc.ac.uk/collection/P07/current/CFSN0481/,191,NA,degrees,http://vocab.nerc.ac.uk/collection/P06/current/UABB/
IYS:GoA2020_Stn7:trawl,IYS:GoA2020_Stn7:trawl:direction_of_set_at_30_min,direction_of_set_at_30_min,http://vocab.nerc.ac.uk/collection/P07/current/CFSN0481/,191,NA,degrees,http://vocab.nerc.ac.uk/collection/P06/current/UABB/
IYS:GoA2020_Stn7:trawl,IYS:GoA2020_Stn7:trawl:direction_of_set_at_45_min,direction_of_set_at_45_min,http://vocab.nerc.ac.uk/collection/P07/current/CFSN0481/,191,NA,degrees,http://vocab.nerc.ac.uk/collection/P06/current/UABB/
IYS:GoA2020_Stn7:trawl,IYS:GoA2020_Stn7:trawl:direction_of_set_at_end,direction_of_set_at_end,http://vocab.nerc.ac.uk/collection/P07/current/CFSN0481/,191,NA,degrees,http://vocab.nerc.ac.uk/collection/P06/current/UABB/
IYS:GoA2020_Stn7:trawl,IYS:GoA2020_Stn7:trawl:vessel_speed_at_15_min,vessel_speed_at_15_min,http://vocab.nerc.ac.uk/collection/P01/current/TOWSPEED/,5.3,NA,knots,http://vocab.nerc.ac.uk/collection/P06/current/UKNT/
IYS:GoA2020_Stn7:trawl,IYS:GoA2020_Stn7:trawl:vessel_speed_at_30_min,vessel_speed_at_30_min,http://vocab.nerc.ac.uk/collection/P01/current/TOWSPEED/,5.3,NA,knots,http://vocab.nerc.ac.uk/collection/P06/current/UKNT/
IYS:GoA2020_Stn7:trawl,IYS:GoA2020_Stn7:trawl:vessel_speed_at_45_min,vessel_speed_at_45_min,http://vocab.nerc.ac.uk/collection/P01/current/TOWSPEED/,5.4,NA,knots,http://vocab.nerc.ac.uk/collection/P06/current/UKNT/
IYS:GoA2020_Stn7:trawl,IYS:GoA2020_Stn7:trawl:vessel_speed_at_end,vessel_speed_at_end,http://vocab.nerc.ac.uk/collection/P01/current/TOWSPEED/,5.2,NA,knots,http://vocab.nerc.ac.uk/collection/P06/current/UKNT/
IYS:GoA2020_Stn7:trawl,IYS:GoA2020_Stn7:trawl:tow_distance,tow_distance,http://vocab.nerc.ac.uk/collection/P01/current/LENTRACK/,5.45,NA,nautical miles,NA
IYS:GoA2020_Stn8:trawl,IYS:GoA2020_Stn8:trawl:tow_duration,tow_duration,http://vocab.nerc.ac.uk/collection/P01/current/AZDRZZ01/,60,NA,minutes,http://vocab.nerc.ac.uk/collection/P06/current/UMIN/
IYS:GoA2020_Stn8:trawl,IYS:GoA2020_Stn8:trawl:direction_of_set_at_15_min,direction_of_set_at_15_min,http://vocab.nerc.ac.uk/collection/P07/current/CFSN0481/,203,NA,degrees,http://vocab.nerc.ac.uk/collection/P06/current/UABB/
IYS:GoA2020_Stn8:trawl,IYS:GoA2020_Stn8:trawl:direction_of_set_at_30_min,direction_of_set_at_30_min,http://vocab.nerc.ac.uk/collection/P07/current/CFSN0481/,203,NA,degrees,http://vocab.nerc.ac.uk/collection/P06/current/UABB/
IYS:GoA2020_Stn8:trawl,IYS:GoA2020_Stn8:trawl:direction_of_set_at_45_min,direction_of_set_at_45_min,http://vocab.nerc.ac.uk/collection/P07/current/CFSN0481/,201,NA,degrees,http://vocab.nerc.ac.uk/collection/P06/current/UABB/
IYS:GoA2020_Stn8:trawl,IYS:GoA2020_Stn8:trawl:direction_of_set_at_end,direction_of_set_at_end,http://vocab.nerc.ac.uk/collection/P07/current/CFSN0481/,201,NA,degrees,http://vocab.nerc.ac.uk/collection/P06/current/UABB/
IYS:GoA2020_Stn8:trawl,IYS:GoA2020_Stn8:trawl:vessel_speed_at_15_min,vessel_speed_at_15_min,http://vocab.nerc.ac.uk/collection/P01/current/TOWSPEED/,4.9,NA,knots,http://vocab.nerc.ac.uk/collection/P06/current/UKNT/
IYS:GoA2020_Stn8:trawl,IYS:GoA2020_Stn8:trawl:vessel_speed_at_30_min,vessel_speed_at_30_min,http://vocab.nerc.ac.uk/collection/P01/current/TOWSPEED/,4.6,NA,knots,http://vocab.nerc.ac.uk/collection/P06/current/UKNT/
IYS:GoA2020_Stn8:trawl,IYS:GoA2020_Stn8:trawl:vessel_speed_at_45_min,vessel_speed_at_45_min,http://vocab.nerc.ac.uk/collection/P01/current/TOWSPEED/,4.5,NA,knots,http://vocab.nerc.ac.uk/collection/P06/current/UKNT/
IYS:GoA2020_Stn8:trawl,IYS:GoA2020_Stn8:trawl:vessel_speed_at_end,vessel_speed_at_end,http://vocab.nerc.ac.uk/collection/P01/current/TOWSPEED/,4.6,NA,knots,http://vocab.nerc.ac.uk/collection/P06/current/UKNT/
IYS:GoA2020_Stn8:trawl,IYS:GoA2020_Stn8:trawl:tow_distance,tow_distance,http://vocab.nerc.ac.uk/collection/P01/current/LENTRACK/,4.76,NA,nautical miles,NA
IYS:GoA2020_Stn9:trawl,IYS:GoA2020_Stn9:trawl:tow_duration,tow_duration,http://vocab.nerc.ac.uk/collection/P01/current/AZDRZZ01/,60,NA,minutes,http://vocab.nerc.ac.uk/collection/P06/current/UMIN/
IYS:GoA2020_Stn9:trawl,IYS:GoA2020_Stn9:trawl:direction_of_set_at_15_min,direction_of_set_at_15_min,http://vocab.nerc.ac.uk/collection/P07/current/CFSN0481/,284,NA,degrees,http://vocab.nerc.ac.uk/collection/P06/current/UABB/
IYS:GoA2020_Stn9:trawl,IYS:GoA2020_Stn9:trawl:direction_of_set_at_30_min,direction_of_set_at_30_min,http://vocab.nerc.ac.uk/collection/P07/current/CFSN0481/,284,NA,degrees,http://vocab.nerc.ac.uk/collection/P06/current/UABB/
IYS:GoA2020_Stn9:trawl,IYS:GoA2020_Stn9:trawl:direction_of_set_at_45_min,direction_of_set_at_45_min,http://vocab.nerc.ac.uk/collection/P07/current/CFSN0481/,284,NA,degrees,http://vocab.nerc.ac.uk/collection/P06/current/UABB/
IYS:GoA2020_Stn9:trawl,IYS:GoA2020_Stn9:trawl:direction_of_set_at_end,direction_of_set_at_end,http://vocab.nerc.ac.uk/collection/P07/current/CFSN0481/,284,NA,degrees,http://vocab.nerc.ac.uk/collection/P06/current/UABB/
IYS:GoA2020_Stn9:trawl,IYS:GoA2020_Stn9:trawl:vessel_speed_at_15_min,vessel_speed_at_15_min,http://vocab.nerc.ac.uk/collection/P01/current/TOWSPEED/,5.4,NA,knots,http://vocab.nerc.ac.uk/collection/P06/current/UKNT/
IYS:GoA2020_Stn9:trawl,IYS:GoA2020_Stn9:trawl:vessel_speed_at_30_min,vessel_speed_at_30_min,http://vocab.nerc.ac.uk/collection/P01/current/TOWSPEED/,5.4,NA,knots,http://vocab.nerc.ac.uk/collection/P06/current/UKNT/
IYS:GoA2020_Stn9:trawl,IYS:GoA2020_Stn9:trawl:vessel_speed_at_45_min,vessel_speed_at_45_min,http://vocab.nerc.ac.uk/collection/P01/current/TOWSPEED/,5.4,NA,knots,http://vocab.nerc.ac.uk/collection/P06/current/UKNT/
IYS:GoA2020_Stn9:trawl,IYS:GoA2020_Stn9:trawl:vessel_speed_at_end,vessel_speed_at_end,http://vocab.nerc.ac.uk/collection/P01/current/TOWSPEED/,5.3,NA,knots,http://vocab.nerc.ac.uk/collection/P06/current/UKNT/
IYS:GoA2020_Stn9:trawl,IYS:GoA2020_Stn9:trawl:tow_distance,tow_distance,http://vocab.nerc.ac.uk/collection/P01/current/LENTRACK/,5.4,NA,nautical miles,NA
IYS:GoA2020_Stn10:trawl,IYS:GoA2020_Stn10:trawl:tow_duration,tow_duration,http://vocab.nerc.ac.uk/collection/P01/current/AZDRZZ01/,60,NA,minutes,http://vocab.nerc.ac.uk/collection/P06/current/UMIN/
IYS:GoA2020_Stn10:trawl,IYS:GoA2020_Stn10:trawl:direction_of_set_at_15_min,direction_of_set_at_15_min,http://vocab.nerc.ac.uk/collection/P07/current/CFSN0481/,260,NA,degrees,http://vocab.nerc.ac.uk/collection/P06/current/UABB/
IYS:GoA2020_Stn10:trawl,IYS:GoA2020_Stn10:trawl:direction_of_set_at_30_min,direction_of_set_at_30_min,http://vocab.nerc.ac.uk/collection/P07/current/CFSN0481/,260,NA,degrees,http://vocab.nerc.ac.uk/collection/P06/current/UABB/
IYS:GoA2020_Stn10:trawl,IYS:GoA2020_Stn10:trawl:direction_of_set_at_45_min,direction_of_set_at_45_min,http://vocab.nerc.ac.uk/collection/P07/current/CFSN0481/,260,NA,degrees,http://vocab.nerc.ac.uk/collection/P06/current/UABB/
IYS:GoA2020_Stn10:trawl,IYS:GoA2020_Stn10:trawl:direction_of_set_at_end,direction_of_set_at_end,http://vocab.nerc.ac.uk/collection/P07/current/CFSN0481/,260,NA,degrees,http://vocab.nerc.ac.uk/collection/P06/current/UABB/
IYS:GoA2020_Stn10:trawl,IYS:GoA2020_Stn10:trawl:vessel_speed_at_15_min,vessel_speed_at_15_min,http://vocab.nerc.ac.uk/collection/P01/current/TOWSPEED/,5.1,NA,knots,http://vocab.nerc.ac.uk/collection/P06/current/UKNT/
IYS:GoA2020_Stn10:trawl,IYS:GoA2020_Stn10:trawl:vessel_speed_at_30_min,vessel_speed_at_30_min,http://vocab.nerc.ac.uk/collection/P01/current/TOWSPEED/,5.1,NA,knots,http://vocab.nerc.ac.uk/collection/P06/current/UKNT/
IYS:GoA2020_Stn10:trawl,IYS:GoA2020_Stn10:trawl:vessel_speed_at_45_min,vessel_speed_at_45_min,http://vocab.nerc.ac.uk/collection/P01/current/TOWSPEED/,5.2,NA,knots,http://vocab.nerc.ac.uk/collection/P06/current/UKNT/
IYS:GoA2020_Stn10:trawl,IYS:GoA2020_Stn10:trawl:vessel_speed_at_end,vessel_speed_at_end,http://vocab.nerc.ac.uk/collection/P01/current/TOWSPEED/,5.4,NA,knots,http://vocab.nerc.ac.uk/collection/P06/current/UKNT/
IYS:GoA2020_Stn10:trawl,IYS:GoA2020_Stn10:trawl:tow_distance,tow_distance,http://vocab.nerc.ac.uk/collection/P01/current/LENTRACK/,5.3,NA,nautical miles,NA
IYS:GoA2020_Stn11:trawl,IYS:GoA2020_Stn11:trawl:tow_duration,tow_duration,http://vocab.nerc.ac.uk/collection/P01/current/AZDRZZ01/,60,NA,minutes,http://vocab.nerc.ac.uk/collection/P06/current/UMIN/
IYS:GoA2020_Stn11:trawl,IYS:GoA2020_Stn11:trawl:direction_of_set_at_15_min,direction_of_set_at_15_min,http://vocab.nerc.ac.uk/collection/P07/current/CFSN0481/,253,NA,degrees,http://vocab.nerc.ac.uk/collection/P06/current/UABB/
IYS:GoA2020_Stn11:trawl,IYS:GoA2020_Stn11:trawl:direction_of_set_at_30_min,direction_of_set_at_30_min,http://vocab.nerc.ac.uk/collection/P07/current/CFSN0481/,253,NA,degrees,http://vocab.nerc.ac.uk/collection/P06/current/UABB/
IYS:GoA2020_Stn11:trawl,IYS:GoA2020_Stn11:trawl:direction_of_set_at_45_min,direction_of_set_at_45_min,http://vocab.nerc.ac.uk/collection/P07/current/CFSN0481/,253,NA,degrees,http://vocab.nerc.ac.uk/collection/P06/current/UABB/
IYS:GoA2020_Stn11:trawl,IYS:GoA2020_Stn11:trawl:direction_of_set_at_end,direction_of_set_at_end,http://vocab.nerc.ac.uk/collection/P07/current/CFSN0481/,253,NA,degrees,http://vocab.nerc.ac.uk/collection/P06/current/UABB/
IYS:GoA2020_Stn11:trawl,IYS:GoA2020_Stn11:trawl:vessel_speed_at_15_min,vessel_speed_at_15_min,http://vocab.nerc.ac.uk/collection/P01/current/TOWSPEED/,5,NA,knots,http://vocab.nerc.ac.uk/collection/P06/current/UKNT/
IYS:GoA2020_Stn11:trawl,IYS:GoA2020_Stn11:trawl:vessel_speed_at_30_min,vessel_speed_at_30_min,http://vocab.nerc.ac.uk/collection/P01/current/TOWSPEED/,5.1,NA,knots,http://vocab.nerc.ac.uk/collection/P06/current/UKNT/
